Team1,Team2,Year,Team1Win,SRS,ORB,PF,3P,STL,AST,BLK,FT%,TS%,SEED
Milwaukee,Villanova,2014,0,-20.5,-1.3470588235294105,-1.7647058823529456,-1.9411764705882355,-1.226890756302522,-1.7823529411764731,-1.7184873949579837,0.018000000000000016,-0.03299999999999992,13.0
Wichita State,Cal Poly,2014,1,17.99,0.5506535947712408,-1.2924836601307241,0.5326797385620914,1.037581699346405,2.0506535947712408,2.375816993464052,0.03700000000000003,0.06799999999999995,-15.0
Kansas State,Kentucky,2014,0,-5.93,-1.7469696969696962,3.3363636363636395,0.9249999999999998,1.4871212121212123,4.092424242424242,-2.9303030303030306,-0.026000000000000023,-0.02300000000000002,1.0
Saint Louis,NC State,2014,1,2.610000000000001,-1.5751633986928084,-1.0522875816993462,1.143790849673202,2.63562091503268,1.232026143790847,-0.08006535947712479,0.039999999999999925,0.0040000000000000036,-7.0
Manhattan,Louisville,2014,0,-18.650000000000002,-1.0188370188370204,4.671580671580671,-1.4807534807534815,-1.7272727272727266,-2.2301392301392315,1.3849303849303851,0.0020000000000000018,-0.015000000000000013,9.0
Tennessee,Massachusetts,2014,1,6.73,1.2981162981162981,-2.9909909909909906,0.17690417690417704,-1.6592956592956591,-2.364455364455363,-0.7452907452907453,0.03599999999999992,0.007000000000000006,5.0
Duke,Mercer,2014,0,14.180000000000001,0.40873015873015817,0.9849206349206341,0.9730158730158731,1.1103174603174617,-1.734920634920634,-1.083333333333333,-0.007000000000000006,-0.008000000000000007,-11.0
Texas,Arizona State,2014,1,-0.6500000000000004,6.570562770562768,-0.12813852813852122,-3.0354978354978357,0.6251082251082254,-1.3584415584415552,0.37056277056277054,-0.02299999999999991,-0.04400000000000004,-3.0
Wofford,Michigan,2014,0,-22.84,2.1261261261261257,3.2719082719082717,-2.6822276822276816,1.0499590499590497,-1.3710073710073711,-0.742014742014742,-0.09899999999999998,-0.06299999999999994,13.0
Florida,Albany (NY),2014,1,24.0,1.1168929110105559,-1.3921568627450984,1.744343891402715,1.6138763197586723,1.9924585218702884,0.055052790346907354,-0.08199999999999996,0.013000000000000012,-15.0
Colorado,Pittsburgh,2014,0,-6.66,-0.5428571428571445,-0.7650793650793659,0.08809523809523867,-1.1412698412698408,-4.296031746031746,0.31349206349206327,0.006000000000000005,-0.016000000000000014,-1.0
Stephen F. Austin,Virginia Commonwealth,2014,1,-9.73,-0.7999999999999972,1.2571428571428562,-0.3428571428571434,-3.8285714285714283,3.2857142857142847,-1.314285714285714,0.03699999999999992,0.049000000000000044,7.0
Tulsa,UCLA,2014,0,-12.169999999999998,0.8775834658187627,3.7019077901430855,-0.3950715421303661,-2.39268680445151,-4.630365659777425,0.7352941176470589,-0.07299999999999995,-0.04699999999999993,9.0
Dayton,Ohio State,2014,1,-7.289999999999999,1.3034749034749034,3.4061776061776072,0.853281853281854,-1.7142857142857144,1.0795366795366803,-1.891119691119691,-0.007999999999999896,0.015000000000000013,5.0
Western Michigan,Syracuse,2014,0,-14.32,-3.32976827094474,2.183600713012474,0.9973262032085559,-2.091800356506239,-0.4295900178253138,-1.665775401069518,0.016000000000000014,0.04599999999999993,11.0
Stanford,New Mexico,2014,1,0.6999999999999993,-0.9493464052287592,1.223856209150327,-0.016339869281045694,0.5408496732026142,-3.8251633986928084,-0.7810457516339868,-0.02200000000000002,-0.0030000000000000027,3.0
Eastern Kentucky,Kansas,2014,0,-19.65,-4.738655462184874,-0.1201680672268921,3.8647058823529417,2.965546218487396,-0.2957983193277336,-3.629411764705882,0.041000000000000036,0.031000000000000028,13.0
Arizona,Weber State,2014,1,24.28,3.6884550084889636,-1.4210526315789487,-1.7928692699490663,1.6426146010186757,1.9762308998302203,0.5848896434634971,-0.08199999999999996,-0.04599999999999993,-15.0
Oklahoma State,Gonzaga,2014,0,3.459999999999999,0.23692810457516167,1.6944444444444393,-0.05392156862745079,1.1192810457516345,-0.9656862745098067,0.761437908496732,0.010000000000000009,-0.02100000000000002,1.0
North Dakota State,Oklahoma,2014,1,-8.600000000000001,-2.757575757575756,-1.121212121212121,-3.3030303030303036,-0.5454545454545459,-3.0606060606060606,1.1212121212121207,0.0020000000000000018,0.03299999999999992,7.0
New Mexico State,San Diego State,2014,0,-8.79,-1.166666666666666,0.3888888888888893,0.22222222222222232,-2.916666666666666,3.277777777777777,1.1388888888888893,0.02300000000000002,0.05699999999999994,9.0
Baylor,Nebraska,2014,1,5.67,5.128289473684211,-3.57236842105263,1.4934210526315788,-1.7532894736842106,5.315789473684211,2.2220394736842106,-0.03699999999999992,0.028000000000000025,-5.0
Louisiana,Creighton,2014,0,-15.120000000000001,4.885714285714286,3.314285714285713,-3.1428571428571423,3.1714285714285713,-4.057142857142859,2.714285714285714,-0.07199999999999995,-0.061999999999999944,11.0
Oregon,Brigham Young,2014,1,4.119999999999999,-2.75798319327731,1.6092436974789912,2.560504201680672,0.5638655462184872,-1.0722689075630267,0.380672268907563,0.08000000000000007,0.03799999999999992,-3.0
American,Wisconsin,2014,0,-19.0,-1.8381180223285485,2.076555023923447,-1.5430622009569381,1.1842105263157894,2.5933014354066977,-0.008771929824561653,-0.039000000000000035,0.009000000000000008,13.0
Virginia,Memphis,2014,1,5.359999999999999,-2.3155802861685206,-1.9459459459459474,0.21462639109698056,-3.4308426073131955,-4.30127186009539,-0.62241653418124,0.029000000000000026,-0.0050000000000000044,-7.0
Harvard,Michigan State,2014,0,-8.560000000000002,0.07401315789473628,-1.286184210526315,-2.328947368421053,0.7779605263157894,-2.7319078947368425,0.2648026315789478,0.017000000000000015,-0.009000000000000008,8.0
Iowa State,North Carolina,2014,1,3.2799999999999994,-3.7892156862745097,-2.9885620915032653,4.066993464052287,-1.379084967320261,3.034313725490195,-1.7908496732026142,0.06699999999999995,0.04299999999999993,-3.0
Villanova,Connecticut,2014,0,1.7399999999999984,1.4720588235294105,1.7897058823529441,1.7661764705882357,-0.08382352941176396,3.1823529411764735,-1.6029411764705879,-0.061000000000000054,0.0119999999999999,-5.0
Kentucky,Wichita State,2014,1,1.4200000000000017,2.4111111111111114,1.3277777777777793,-1.8694444444444445,-2.136111111111111,-2.488888888888889,0.7888888888888896,-0.04299999999999993,-0.025999999999999912,7.0
Saint Louis,Louisville,2014,0,-13.06,-3.4475357710651853,-1.9817170111287759,-2.1955484896661375,-2.5588235294117645,-1.1748807631160592,-0.6168521462639109,0.03599999999999992,-0.029000000000000026,1.0
Tennessee,Mercer,2014,1,12.01,2.234984984984985,-1.7965465465465442,-2.515015015015015,-0.6719219219219212,-3.5210210210210224,0.5653153153153152,-0.017000000000000015,-0.03699999999999992,-3.0
Texas,Michigan,2014,0,-5.85,6.545173745173743,4.871042471042474,-3.5359073359073356,0.5235521235521237,-1.274903474903473,3.5073359073359076,-0.09199999999999997,-0.07799999999999996,5.0
Florida,Pittsburgh,2014,1,3.2300000000000004,-0.7948717948717956,-1.5555555555555554,1.4551282051282053,-0.029914529914529808,-2.5876068376068364,0.053418803418802785,-0.04399999999999993,0.0020000000000000018,-8.0
Stephen F. Austin,UCLA,2014,0,-13.579999999999998,2.9397683397683405,3.2355212355212366,0.8965250965250959,-1.8733590733590733,-0.7891891891891909,-0.02857142857142847,-0.038000000000000034,-0.017999999999999905,8.0
Dayton,Syracuse,2014,1,-5.5,-1.9284578696343377,3.8330683624801267,1.6558028616852152,-1.9705882352941178,1.2845786963434005,-2.4348171701112875,-0.026999999999999913,0.03300000000000003,8.0
Kansas,Stanford,2014,0,6.83,2.246825396825397,2.7198412698412717,-0.3777777777777773,0.5230158730158729,3.4150793650793645,1.322222222222222,0.009000000000000008,0.026999999999999913,-8.0
Arizona,Gonzaga,2014,1,7.799999999999999,2.709064327485377,-1.7266081871345094,-1.7149122807017543,-0.6593567251461989,0.5219298245614024,0.6081871345029235,-0.04999999999999993,-0.04399999999999993,-7.0
North Dakota State,San Diego State,2014,0,-8.64,-3.752525252525251,1.1515151515151487,0.16666666666666607,-1.3686868686868685,1.6868686868686869,-0.6893939393939394,0.08799999999999997,0.07399999999999995,8.0
Baylor,Creighton,2014,1,-2.2300000000000004,5.444360902255639,-0.6045112781954884,-2.803007518796992,1.2127819548872174,-2.727067669172934,3.9157894736842107,-0.06299999999999994,-0.05999999999999994,3.0
Oregon,Wisconsin,2014,0,-3.9400000000000013,1.602167182662539,6.21826625386997,-0.19814241486068163,2.9195046439628483,2.154798761609907,-0.018575851393188625,0.026000000000000023,0.008000000000000007,5.0
Michigan State,Virginia,2014,1,0.9700000000000024,0.15149359886201985,2.9196301564722624,2.5113798008534847,1.5995732574679948,3.682076813655762,0.5248933143669978,0.03399999999999992,0.030999999999999917,3.0
Iowa State,Connecticut,2014,0,1.2899999999999991,0.7416666666666654,-0.6694444444444443,1.186111111111111,-1.0805555555555557,6.216666666666669,-2.8055555555555554,-0.08400000000000007,0.006999999999999895,-4.0
Kentucky,Louisville,2014,1,-6.620000000000001,0.4554054054054042,-1.2405405405405396,-2.708783783783784,-5.275,-4.2013513513513505,1.224324324324325,0.02100000000000002,-0.019000000000000017,4.0
Tennessee,Michigan,2014,0,-1.1799999999999997,5.0,2.4324324324324333,-3.0810810810810807,0.027027027027027195,-1.4324324324324333,2.2702702702702697,-0.04400000000000004,-0.04699999999999993,9.0
Florida,UCLA,2014,1,2.2900000000000027,1.2591822591822588,-1.954954954954955,0.34927234927234885,-2.1905751905751902,-4.137907137907137,0.025641025641025106,-0.08099999999999996,-0.026999999999999913,-3.0
Stanford,Dayton,2014,0,2.869999999999999,-1.5503003003003002,-1.6974474474474484,-0.7897897897897908,-0.6944444444444446,-1.5803303303303284,1.683183183183183,0.020999999999999908,-0.0020000000000000018,-1.0
Arizona,San Diego State,2014,1,8.41,-0.8187134502923978,-0.08771929824561653,0.2017543859649118,-1.742690058479532,5.216374269005847,-0.5307017543859649,-0.0040000000000000036,0.027000000000000024,-3.0
Baylor,Wisconsin,2014,0,-3.8900000000000006,4.947368421052632,1.9473684210526336,-0.44736842105263186,0.36842105263157876,2.5,1.973684210526316,-0.06599999999999995,-0.018999999999999906,4.0
Connecticut,Michigan State,2014,1,-2.120000000000001,-0.719736842105263,-0.9986842105263136,-0.9039473684210533,0.20921052631578974,-4.563157894736843,1.1710526315789478,0.07000000000000006,-0.010999999999999899,3.0
Michigan,Kentucky,2014,0,0.4499999999999993,-5.50945945945946,-4.056756756756757,3.546621621621621,0.43716216216216264,3.039189189189189,-3.521621621621622,0.08099999999999996,0.04899999999999993,-6.0
Florida,Dayton,2014,1,10.14,0.015939015939014922,-4.225225225225225,-0.029106029106030107,1.0256410256410255,-0.056826056826055904,0.43104643104643037,-0.013000000000000012,-0.0030000000000000027,-10.0
Arizona,Wisconsin,2014,0,3.669999999999998,3.3684210526315788,1.473684210526315,-2.447368421052632,1.0526315789473681,2.7894736842105257,1.2105263157894735,-0.08699999999999997,-0.028999999999999915,-1.0
Connecticut,Florida,2014,1,-3.460000000000001,-1.5301282051282037,2.3083333333333353,0.6365384615384615,-0.0006410256410251947,-0.8512820512820536,2.724358974358975,0.10899999999999999,0.010000000000000009,6.0
Wisconsin,Kentucky,2014,0,1.620000000000001,-5.181578947368422,-3.1947368421052644,2.7407894736842104,0.09078947368421098,1.1657894736842103,-2.5578947368421057,0.06399999999999995,0.03199999999999992,-6.0
Connecticut,Kentucky,2014,1,-0.8399999999999999,-4.375,-0.3249999999999993,2.0999999999999996,2.3000000000000007,1.049999999999999,-0.15000000000000036,0.09499999999999997,0.019000000000000017,-1.0
