,Rk,School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
0,1,Abilene Christian NCAA,29,24,5,.828,6.27,-6.37,13,2,13,0,5,4,2196,1753,1160,601,1488,.404,161,520,.310,390,573,.681,263,985,299,189,110,578,580,72.0,84.0,.385,.349,.498,48.5,49.8,9.1,9.9,.458,24.7,26.8,.262
1,2,Air Force,25,5,20,.200,-12.98,0.22,3,17,3,8,1,10,1468,1798,1000,654,1309,.500,194,530,.366,296,430,.688,258,865,368,150,53,348,418,63.9,112.5,.328,.405,.594,59.9,56.3,9.4,8.2,.574,18.7,35.4,.226
2,3,Akron,23,15,8,.652,1.85,-1.96,12,6,9,1,5,5,1798,1660,930,621,1435,.433,151,486,.311,267,375,.712,253,837,279,129,51,274,422,70.1,101.8,.261,.339,.515,48.3,44.9,7.9,6.7,.485,14.5,28.6,.186
3,4,Alabama A&M,15,6,9,.400,-18.86,-14.99,4,9,5,2,1,7,950,1008,610,350,891,.393,84,297,.283,224,333,.673,172,582,188,121,40,192,251,70.1,94.3,.374,.333,.480,50.2,53.7,11.3,6.9,.440,15.5,29.2,.251
4,5,UAB,29,22,7,.759,5.80,-3.83,13,5,15,2,6,4,2105,1748,1160,633,1566,.404,181,569,.318,301,434,.694,252,994,310,122,105,478,477,68.9,87.4,.277,.363,.493,48.3,49.0,6.1,8.3,.462,21.2,25.1,.192
5,6,Alabama State,18,4,14,.222,-24.28,-16.95,4,14,3,6,1,8,1156,1288,720,456,1042,.438,108,332,.325,268,385,.696,188,677,227,139,75,268,388,72.4,98.9,.369,.319,.526,50.9,49.8,10.7,11.4,.489,18.0,29.6,.257
6,7,Alabama NCAA,33,26,7,.788,19.58,10.01,16,2,12,1,7,3,2629,2313,1325,837,2053,.408,205,704,.291,434,630,.689,378,1254,368,261,161,506,599,74.7,93.5,.307,.343,.492,48.3,44.0,10.6,14.2,.458,17.7,28.8,.211
7,8,Albany (NY),16,7,9,.438,-4.53,-5.22,6,6,4,5,2,4,1110,1099,640,402,894,.450,114,330,.345,181,262,.691,139,522,196,90,64,233,295,69.7,98.6,.293,.369,.540,52.1,48.8,8.1,11.0,.513,18.6,27.3,.202
8,9,Alcorn State,19,6,13,.316,-19.58,-10.06,6,7,4,3,2,9,1256,1437,760,483,992,.487,134,387,.346,337,497,.678,175,663,280,128,79,299,338,71.3,106.1,.501,.390,.585,52.2,58.0,9.5,10.8,.554,19.6,30.3,.340
9,10,American,10,4,6,.400,-6.32,-1.82,4,5,2,2,2,4,691,736,420,268,584,.459,50,172,.291,150,224,.670,106,351,117,85,25,125,156,67.5,103.8,.384,.295,.533,51.8,43.7,12.0,7.8,.502,15.3,29.9,.257
10,11,Appalachian State NCAA,29,17,12,.586,-5.84,-5.72,7,8,9,4,4,7,2039,1860,1185,689,1648,.418,202,622,.325,280,394,.711,269,1020,346,164,125,405,507,66.8,94.0,.239,.377,.507,49.2,50.2,8.3,13.1,.479,18.1,26.8,.170
11,12,Arizona State,25,11,14,.440,7.48,10.24,7,10,7,6,2,6,1858,1927,1010,671,1460,.460,192,530,.362,393,527,.746,257,990,373,139,80,380,455,72.6,105.1,.361,.363,.563,55.4,55.6,7.6,8.2,.525,18.2,30.0,.269
12,13,Arizona,26,17,9,.654,15.02,8.18,11,9,12,4,5,5,1961,1783,1050,631,1470,.429,184,539,.341,337,477,.706,220,812,292,140,72,322,524,68.4,99.3,.324,.367,.525,44.9,46.3,7.8,7.0,.492,16.0,24.1,.229
13,14,Little Rock,26,11,15,.423,-6.36,-5.40,7,11,7,4,2,8,1786,1782,1050,645,1476,.437,201,581,.346,291,402,.724,241,820,347,172,77,362,486,67.9,99.9,.272,.394,.535,47.7,53.8,9.6,8.3,.505,17.8,27.4,.197
14,15,Arkansas-Pine Bluff,25,4,21,.160,-22.67,-7.79,3,12,2,3,2,17,1549,1921,1010,680,1434,.474,191,478,.400,370,549,.674,263,922,404,207,95,322,472,69.5,109.4,.383,.333,.567,53.3,59.4,11.8,9.9,.541,16.0,31.7,.258
15,16,Arkansas State,24,11,13,.458,-7.97,-5.87,7,8,9,3,1,9,1741,1667,965,608,1431,.425,160,479,.334,291,393,.740,239,806,294,163,101,301,425,69.3,99.7,.275,.335,.515,47.5,48.4,9.7,10.2,.481,15.7,27.6,.203
16,17,Arkansas NCAA,32,25,7,.781,17.80,7.18,13,4,16,1,5,4,2604,2264,1285,813,1958,.415,248,738,.336,390,568,.687,313,1144,393,209,116,483,607,75.1,93.9,.290,.377,.508,47.4,48.3,8.7,8.5,.479,17.8,26.0,.199
17,18,Army,22,12,10,.545,0.06,0.63,7,7,5,5,5,3,1578,1529,885,560,1276,.439,184,518,.355,225,310,.726,185,775,283,154,74,303,375,70.0,98.7,.243,.406,.537,50.5,50.5,9.9,9.7,.511,17.6,24.1,.176
18,19,Auburn,27,13,14,.481,10.02,9.28,7,11,8,5,3,8,2084,2064,1090,748,1708,.438,198,606,.327,370,540,.685,329,980,340,236,101,369,535,73.4,103.1,.316,.355,.525,48.0,45.5,11.8,11.5,.496,15.8,31.5,.217
19,20,Austin Peay,27,14,13,.519,-6.66,-8.22,10,10,8,5,4,6,2007,1890,1090,687,1457,.472,194,541,.359,322,477,.675,249,856,312,210,70,436,489,69.0,100.4,.327,.371,.561,47.9,45.4,11.2,6.7,.538,20.6,29.7,.221
20,21,Ball State,23,10,13,.435,-1.96,-1.22,8,9,7,4,3,8,1719,1736,930,611,1419,.431,167,538,.310,347,506,.686,272,867,288,168,60,288,409,72.0,103.7,.357,.379,.523,50.6,47.1,10.0,7.4,.489,14.8,30.5,.245
21,22,Baylor NCAA,30,28,2,.933,24.83,7.40,13,1,11,0,7,1,2487,1964,1205,711,1642,.433,185,563,.329,357,514,.695,298,951,368,167,123,510,493,69.6,93.7,.313,.343,.521,46.8,51.8,8.0,10.6,.489,21.3,29.7,.217
22,23,Bellarmine,22,14,8,.636,-1.76,-5.56,10,3,6,4,7,2,1634,1456,880,514,1142,.450,204,541,.377,224,318,.704,179,645,292,117,62,332,349,65.8,100.6,.278,.474,.563,49.2,56.8,8.1,7.5,.539,20.4,26.5,.196
23,24,Belmont,30,26,4,.867,3.46,-8.71,18,2,11,1,10,2,2439,2074,1205,773,1813,.426,223,660,.338,305,448,.681,307,1054,386,189,110,441,489,71.9,95.8,.247,.364,.512,49.6,49.9,8.7,10.6,.488,17.9,27.5,.168
24,25,Binghamton,18,4,14,.222,-12.24,-5.35,4,10,1,9,3,5,1178,1302,735,466,1037,.449,137,373,.367,233,325,.717,171,637,217,121,45,199,283,66.2,107.1,.313,.360,.546,49.8,46.6,10.0,7.9,.515,14.3,27.5,.225
25,26,Boise State,28,19,9,.679,9.75,1.71,14,6,11,1,6,6,2122,1868,1125,684,1588,.431,182,551,.330,318,437,.728,223,914,313,149,68,401,540,70.2,94.5,.275,.347,.520,47.9,45.8,7.5,6.8,.488,18.3,23.1,.200
26,27,Boston College,20,4,16,.200,0.82,8.97,2,11,3,5,0,7,1427,1590,805,593,1208,.491,154,435,.354,250,351,.712,193,743,297,136,68,267,347,71.8,110.0,.291,.360,.578,52.8,50.1,9.4,10.6,.555,16.3,28.6,.207
27,28,Boston University,18,7,11,.389,-3.71,0.84,6,10,2,6,5,5,1249,1331,720,495,1050,.471,132,369,.358,209,312,.670,159,606,238,116,48,185,305,67.9,108.9,.297,.351,.555,48.8,48.1,9.5,7.5,.534,13.4,25.9,.199
28,29,Bowling Green State,26,14,12,.538,-0.17,-2.37,10,8,4,7,10,3,2015,1939,1050,703,1584,.444,205,615,.333,328,466,.704,282,1022,347,138,99,358,440,71.9,102.8,.294,.388,.537,50.6,49.4,7.3,9.3,.509,16.5,29.6,.207
29,30,Bradley,28,12,16,.429,0.32,1.17,6,12,8,6,2,9,1948,1864,1130,654,1570,.417,253,683,.370,303,457,.663,258,944,361,182,59,336,395,66.4,99.4,.291,.435,.522,47.7,55.2,9.7,5.7,.497,15.8,25.6,.193
30,31,Brigham Young NCAA,27,20,7,.741,15.19,7.23,10,3,11,2,7,2,2109,1853,1095,669,1628,.411,188,570,.330,327,480,.681,239,877,312,169,54,306,500,70.2,96.5,.295,.350,.499,45.3,46.6,8.8,5.5,.469,14.2,22.9,.201
31,32,Brown,0,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,Bryant,22,15,7,.682,-1.37,-7.27,10,4,10,1,5,5,1843,1664,880,609,1480,.411,164,570,.288,282,400,.705,279,849,325,160,81,302,420,77.2,97.9,.270,.385,.498,49.2,53.4,9.4,9.8,.467,15.3,30.0,.191
33,34,Bucknell,12,5,7,.417,-7.78,-5.36,4,6,2,3,3,4,899,928,480,334,763,.438,89,247,.360,171,223,.767,128,443,184,84,38,138,210,73.1,105.8,.292,.324,.534,52.4,55.1,9.6,9.1,.496,13.7,28.3,.224
34,35,Buffalo,25,16,9,.640,6.50,-1.58,12,5,8,3,5,3,2034,1823,1010,663,1599,.415,151,526,.287,346,452,.765,265,890,326,161,76,327,426,74.2,97.3,.283,.329,.503,44.9,49.2,8.6,6.6,.462,15.3,26.8,.216
35,36,Butler,25,10,15,.400,4.76,9.92,8,12,8,4,1,9,1588,1717,1015,633,1362,.465,179,512,.350,272,388,.701,194,848,345,128,92,307,418,65.1,103.9,.285,.376,.555,51.2,54.5,7.7,11.0,.530,16.6,25.2,.200
36,37,Cal Poly,24,4,20,.167,-13.69,-1.56,1,15,3,8,0,11,1475,1700,965,597,1358,.440,161,456,.353,345,487,.708,239,899,309,174,76,308,413,68.5,102.9,.359,.336,.535,53.6,51.8,10.5,9.2,.499,16.2,28.8,.254
37,38,Cal State Bakersfield,26,15,11,.577,-0.13,-2.38,11,7,9,2,6,8,1811,1665,1045,556,1303,.427,183,534,.343,370,524,.706,209,746,313,151,75,369,419,65.7,97.1,.402,.410,.536,43.8,56.3,8.8,6.7,.497,19.2,25.5,.284
38,39,Cal State Fullerton,16,6,10,.375,-6.32,-3.05,5,9,5,4,1,5,1232,1257,645,467,982,.476,133,339,.392,190,268,.709,158,579,269,109,53,222,306,72.7,107.3,.273,.345,.567,52.4,57.6,9.3,8.7,.543,16.7,29.0,.193
39,40,Cal State Northridge,22,9,13,.409,-8.69,-1.97,5,9,4,7,4,4,1586,1709,885,601,1284,.468,184,514,.358,323,425,.760,211,824,329,131,52,291,397,70.9,109.0,.331,.400,.575,53.0,54.7,8.4,6.3,.540,16.4,28.8,.252
40,41,California Baptist,23,13,10,.565,-5.25,-5.04,6,6,11,4,2,5,1820,1674,925,600,1359,.442,157,451,.348,317,482,.658,213,754,316,147,53,275,437,71.1,101.8,.355,.332,.527,46.9,52.7,8.9,6.7,.499,14.8,25.2,.233
41,42,UC Davis,18,10,8,.556,-5.83,-4.24,7,5,4,3,4,3,1295,1289,735,448,962,.466,118,337,.350,275,385,.714,155,597,238,112,61,307,358,70.7,99.3,.400,.350,.563,51.1,53.1,8.6,8.7,.527,21.1,27.4,.286
42,43,UC Irvine,27,18,9,.667,3.46,-0.86,13,4,10,1,6,6,1950,1712,1090,603,1559,.387,204,624,.327,302,430,.702,236,862,333,190,64,358,459,69.2,90.8,.276,.400,.485,44.6,55.2,10.1,5.2,.452,16.9,23.6,.194
43,44,UC Riverside,22,14,8,.636,4.12,-2.43,10,5,5,4,7,3,1544,1400,890,506,1257,.403,140,439,.319,248,359,.691,190,723,240,108,60,244,322,66.8,94.3,.286,.349,.490,47.5,47.4,7.3,8.1,.458,14.6,23.8,.197
44,45,UC San Diego,17,7,10,.412,-6.95,0.98,4,10,7,3,0,7,1214,1226,685,473,1033,.458,123,346,.355,157,220,.714,170,642,263,117,43,239,240,70.2,102.0,.213,.335,.539,56.2,55.6,9.7,9.1,.517,17.4,29.7,.152
45,46,UC Santa Barbara NCAA,27,22,5,.815,7.80,-2.08,15,3,11,0,8,4,2051,1696,1090,623,1480,.421,157,475,.331,293,393,.746,202,803,288,124,58,373,479,67.2,92.6,.266,.321,.509,45.8,46.2,6.8,5.7,.474,18.3,22.4,.198
46,47,California,29,9,20,.310,4.89,9.75,3,17,6,8,1,11,1897,2008,1160,723,1557,.464,190,508,.374,372,521,.714,220,941,372,178,82,336,494,66.3,104.5,.335,.326,.556,50.6,51.5,9.3,9.0,.525,15.7,24.4,.239
47,48,Campbell,27,17,10,.630,-6.82,-7.34,11,6,9,3,6,7,1917,1840,1095,673,1466,.459,171,555,.308,323,447,.723,261,894,294,153,60,389,482,65.8,102.1,.305,.379,.548,53.8,43.7,8.5,6.7,.517,18.8,30.2,.220
48,49,Canisius,13,7,6,.538,-8.61,-7.84,7,5,3,1,4,4,915,925,520,338,747,.452,79,232,.341,170,236,.720,117,475,149,70,45,188,236,71.5,99.5,.316,.311,.538,51.4,44.1,7.5,9.8,.505,18.0,26.8,.228
49,50,Central Arkansas,24,5,19,.208,-14.86,-1.99,4,12,4,5,1,14,1701,1933,960,694,1527,.454,218,587,.371,327,446,.733,245,850,397,224,81,285,414,74.0,108.8,.292,.384,.556,48.9,57.2,12.6,8.8,.526,14.1,27.6,.214
50,51,Central Connecticut State,21,5,16,.238,-15.12,-6.27,5,13,3,6,2,9,1439,1625,840,592,1260,.470,174,495,.352,267,383,.697,235,821,339,162,62,303,338,72.0,107.5,.304,.393,.563,55.3,57.3,10.7,8.1,.539,17.4,32.6,.212
