,Rk,School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
305,306,UT Arlington,34,21,13,.618,2.20,-1.44,10,8,13,2,4,10,2640,2500,1365,927,2054,.451,294,818,.359,492,713,.690,379,1333,545,229,143,507,617,74.0,104.6,.347,.398,.552,52.2,58.8,9.1,12.4,.523,17.5,30.6,.240
306,307,TCU NCAA,33,21,12,.636,16.38,9.68,9,9,15,3,3,7,2708,2487,1345,979,1973,.496,274,694,.395,476,674,.706,368,1201,615,214,119,419,553,70.0,115.1,.342,.352,.590,54.5,62.8,9.1,9.4,.566,15.4,34.1,.241
307,308,UTEP,31,11,20,.355,-5.31,-0.21,6,12,9,8,2,8,2094,2197,1240,754,1736,.434,224,667,.336,362,542,.668,217,1036,328,129,89,381,576,69.5,97.2,.312,.384,.525,46.6,43.5,6.0,8.7,.499,16.0,19.6,.209
308,309,Texas-Rio Grande Valley,33,15,18,.455,-7.73,-2.86,6,8,9,7,6,10,2490,2584,1330,833,2061,.404,205,663,.309,619,835,.741,383,1240,499,253,110,447,724,75.8,98.8,.405,.322,.507,48.3,59.9,10.0,8.4,.454,15.4,28.4,.300
309,310,UTSA,35,20,15,.571,-1.24,-0.93,11,7,12,4,6,8,2740,2628,1405,972,2224,.437,353,979,.361,443,656,.675,380,1394,492,218,95,440,703,74.0,105.4,.295,.440,.540,51.1,50.6,8.4,7.5,.516,14.8,27.8,.199
310,311,Texas Southern NCAA,36,16,20,.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,1450,925,2111,.438,280,781,.359,657,906,.725,372,1301,438,207,145,453,631,72.7,105.8,.429,.370,.548,48.5,47.4,7.9,9.3,.505,15.1,28.4,.311
311,312,Texas State,33,15,18,.455,-5.84,-3.45,7,11,7,7,6,9,2190,2172,1330,773,1782,.434,214,648,.330,430,651,.661,363,1144,448,179,92,442,543,65.4,100.7,.365,.364,.524,52.4,58.0,8.2,8.5,.494,17.4,32.5,.241
312,313,Texas Tech NCAA,37,27,10,.730,19.38,9.60,11,7,17,1,4,6,2759,2397,1490,964,2096,.460,252,702,.359,579,823,.704,407,1332,529,262,158,454,669,68.3,108.4,.393,.335,.555,52.6,54.9,10.3,12.8,.520,15.4,32.9,.276
313,314,Texas NCAA,34,19,15,.559,13.96,10.67,8,10,13,4,3,7,2450,2338,1410,882,2010,.439,245,766,.320,441,663,.665,361,1217,394,209,168,399,547,66.9,103.9,.330,.381,.527,50.0,44.7,8.9,12.8,.500,14.6,29.5,.219
314,315,Toledo,34,23,11,.676,2.65,-1.75,13,5,12,4,9,6,2687,2532,1360,913,1953,.467,327,815,.401,534,725,.737,319,1253,528,127,135,395,541,69.9,113.0,.371,.417,.585,51.2,57.8,5.3,9.3,.551,14.7,27.7,.273
315,316,Towson,32,18,14,.563,-0.12,-3.12,8,10,10,4,4,9,2446,2279,1300,889,1905,.467,210,582,.361,458,667,.687,398,1219,381,209,139,405,633,68.7,109.5,.350,.306,.550,53.8,42.9,9.4,12.7,.522,15.4,35.1,.240
316,317,Troy,33,16,17,.485,-1.50,-2.12,9,9,10,4,4,10,2475,2408,1330,848,1930,.439,292,866,.337,487,662,.736,319,1194,435,165,124,408,570,69.9,106.5,.343,.449,.551,49.8,51.3,7.1,10.0,.515,15.4,27.3,.252
317,318,Tulane,31,14,17,.452,1.21,2.08,5,13,9,7,3,8,2269,2296,1250,800,1779,.450,232,663,.350,437,613,.713,296,1068,483,156,126,409,557,69.7,104.2,.345,.373,.548,49.0,60.4,7.2,10.5,.515,16.5,27.5,.246
318,319,Tulsa,31,19,12,.613,4.96,2.38,12,6,13,2,4,7,2277,2197,1255,754,1730,.436,247,710,.348,522,720,.725,346,1177,391,139,68,399,495,68.1,106.6,.416,.410,.549,52.0,51.9,6.5,6.4,.507,16.1,32.0,.302
319,320,UCLA NCAA,33,21,12,.636,12.07,6.86,11,7,14,2,3,7,2679,2507,1350,927,2014,.460,310,813,.381,515,715,.720,337,1283,495,184,131,399,592,71.4,111.1,.355,.404,.569,51.8,53.4,7.6,10.3,.537,14.5,28.4,.256
320,321,Utah State,34,17,17,.500,2.31,2.65,8,10,11,4,2,12,2489,2466,1365,865,1904,.454,317,870,.364,442,627,.705,290,1131,474,170,68,441,617,68.8,106.0,.329,.457,.565,49.7,54.8,7.2,5.6,.538,16.7,25.6,.232
321,322,Utah Valley,34,23,11,.676,5.08,-1.76,10,4,16,1,6,9,2657,2310,1365,926,1919,.483,267,692,.386,538,725,.742,355,1297,549,203,140,474,558,70.1,111.1,.378,.361,.587,54.7,59.3,8.5,10.6,.552,17.3,32.3,.280
322,323,Utah,35,23,12,.657,11.39,6.39,11,7,15,3,6,6,2571,2396,1410,876,1903,.460,322,870,.370,497,655,.759,268,1174,532,180,115,414,567,67.2,108.5,.344,.457,.581,49.2,60.7,7.6,9.1,.545,15.8,23.9,.261
323,324,Valparaiso,32,15,17,.469,0.63,0.93,6,12,8,4,3,12,2252,2182,1280,781,1740,.449,213,623,.342,477,674,.708,294,1115,399,235,105,469,679,69.8,100.8,.387,.358,.547,50.9,51.1,10.5,9.3,.510,18.5,27.7,.274
324,325,Vanderbilt,32,12,20,.375,8.52,10.14,6,12,11,7,1,10,2316,2368,1290,775,1775,.437,289,819,.353,477,642,.743,312,1081,392,154,108,379,632,66.5,108.0,.362,.461,.557,50.4,50.6,7.2,8.7,.518,15.4,28.8,.269
325,326,Vermont,35,27,8,.771,4.90,-3.16,15,1,12,2,12,5,2587,2277,1400,879,1803,.488,260,649,.401,569,755,.754,268,1160,468,134,89,388,528,65.3,113.3,.419,.360,.598,53.5,53.2,5.9,7.4,.560,15.2,26.3,.316
326,327,Villanova NCAA,40,36,4,.900,26.64,10.24,14,4,12,1,9,3,3463,2807,1615,1220,2440,.500,464,1158,.401,559,718,.779,385,1436,655,259,162,426,645,70.1,122.3,.294,.475,.623,52.4,53.7,9.1,10.5,.595,13.3,29.3,.229
327,328,Virginia Commonwealth,33,18,15,.545,3.55,2.43,9,9,11,7,5,5,2507,2470,1335,921,2013,.458,274,778,.352,391,566,.691,342,1203,510,210,93,446,561,71.4,105.3,.281,.386,.549,51.0,55.4,8.8,7.4,.526,16.3,29.0,.194
328,329,VMI,30,9,21,.300,-15.43,-4.25,4,14,6,8,3,12,1954,2214,1200,688,1729,.398,225,704,.320,353,477,.740,286,1028,356,221,87,442,539,70.4,92.5,.276,.407,.500,47.4,51.7,10.5,8.7,.463,18.4,25.7,.204
329,330,Virginia Tech NCAA,33,21,12,.636,14.35,6.71,10,8,14,4,6,5,2634,2382,1335,931,1865,.499,289,745,.388,483,681,.709,246,1078,542,191,74,395,523,69.9,113.0,.365,.399,.602,48.8,58.2,8.2,6.6,.577,15.3,23.9,.259
330,331,Virginia NCAA,34,31,3,.912,22.20,9.05,17,1,16,1,10,1,2283,1836,1365,848,1844,.460,247,645,.383,340,451,.754,282,1099,458,232,124,290,480,60.6,110.4,.245,.350,.555,51.2,54.0,11.2,12.3,.527,12.3,26.9,.184
331,332,Wagner,33,23,10,.697,-3.19,-6.90,14,4,16,1,7,9,2448,2256,1325,839,1963,.427,269,769,.350,501,705,.711,446,1290,440,218,129,451,729,69.6,106.2,.359,.392,.533,53.7,52.4,9.5,11.5,.496,16.4,36.3,.255
332,333,Wake Forest,31,11,20,.355,7.76,8.79,4,14,7,9,3,8,2273,2305,1240,801,1826,.439,241,644,.374,430,583,.738,337,1108,432,181,109,407,604,69.9,104.9,.319,.353,.540,51.0,53.9,8.4,10.4,.505,16.2,30.5,.235
333,334,Washington State,31,12,19,.387,0.67,5.21,4,14,8,8,1,10,2270,2411,1250,801,1795,.446,341,905,.377,327,444,.736,258,1007,450,164,71,421,532,69.4,104.7,.247,.504,.566,47.1,56.2,7.6,6.2,.541,17.3,24.6,.182
334,335,Washington,34,21,13,.618,7.62,6.06,10,8,16,4,4,6,2535,2481,1375,900,1963,.458,230,664,.346,505,720,.701,328,1114,398,274,177,453,640,70.7,104.4,.367,.338,.550,48.1,44.2,11.3,13.8,.517,16.4,28.9,.257
335,336,Weber State,31,20,11,.645,0.02,-2.87,13,5,12,3,7,4,2434,2195,1255,846,1722,.491,280,672,.417,462,603,.766,182,1039,430,161,120,368,551,70.0,110.7,.350,.390,.606,49.3,50.8,7.3,9.6,.573,15.5,19.1,.268
336,337,West Virginia NCAA,37,26,11,.703,19.89,9.38,11,7,14,3,5,5,2964,2575,1485,1036,2374,.436,322,911,.353,570,744,.766,521,1401,561,301,192,420,798,70.5,113.2,.313,.384,.543,52.5,54.2,11.5,15.9,.504,13.3,36.8,.240
337,338,Western Carolina,32,13,19,.406,-11.90,-1.63,8,10,8,5,3,12,2190,2419,1280,774,1885,.411,234,703,.333,408,597,.683,371,1101,427,254,92,476,561,71.0,96.3,.317,.373,.505,48.0,55.2,11.2,8.9,.473,18.0,30.5,.216
338,339,Western Illinois,28,12,16,.429,-11.07,-2.28,3,11,11,5,1,10,2012,2009,1135,749,1607,.466,188,527,.357,326,456,.715,197,990,308,136,109,350,432,69.8,101.5,.284,.328,.552,50.0,41.1,6.9,10.5,.525,16.1,21.1,.203
339,340,Western Kentucky,38,27,11,.711,11.08,3.64,14,4,14,3,9,5,2979,2674,1525,1075,2183,.492,206,587,.351,623,869,.717,369,1356,515,271,140,441,569,69.7,112.1,.398,.269,.574,51.5,47.9,10.2,9.6,.540,14.5,29.7,.285
340,341,Western Michigan,32,17,15,.531,-2.22,-1.99,9,9,10,6,6,7,2402,2349,1285,845,1926,.439,233,678,.344,479,659,.727,355,1130,405,209,100,342,559,69.4,107.7,.342,.352,.536,50.8,47.9,9.4,9.8,.499,13.3,30.5,.249
341,342,Wichita State NCAA,33,25,8,.758,16.58,5.46,14,4,13,3,9,2,2731,2364,1330,957,2009,.476,300,787,.381,517,700,.739,405,1336,610,154,127,385,580,70.0,117.3,.348,.392,.583,57.1,63.7,6.6,11.1,.551,14.1,35.6,.257
342,343,William & Mary,31,19,12,.613,-1.37,-1.34,11,7,11,3,7,8,2636,2531,1255,910,1782,.511,337,777,.434,479,591,.810,209,1020,548,174,125,382,530,71.4,117.6,.332,.436,.639,50.4,60.2,7.8,10.5,.605,15.6,22.4,.269
343,344,Winthrop,31,19,12,.613,-1.63,-5.85,12,6,11,3,7,9,2464,2219,1240,859,1803,.476,296,792,.374,450,623,.722,283,1125,455,211,144,429,539,72.4,109.8,.346,.439,.587,51.3,53.0,9.4,12.4,.559,17.0,27.2,.250
344,345,Wisconsin,33,15,18,.455,10.38,9.50,7,11,11,7,3,8,2206,2177,1325,793,1770,.448,216,644,.335,404,578,.699,299,1010,411,180,117,353,543,63.4,104.9,.327,.364,.539,49.7,51.8,8.6,9.7,.509,14.7,28.4,.228
345,346,Wofford,34,21,13,.618,-0.97,-2.45,11,7,12,5,7,7,2578,2405,1360,901,1906,.473,357,865,.413,419,538,.779,272,1099,522,220,88,413,585,67.8,111.9,.282,.454,.596,50.3,57.9,9.5,8.3,.566,16.0,25.2,.220
346,347,Wright State NCAA,35,25,10,.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,1410,873,2019,.432,237,703,.337,517,723,.715,356,1266,460,231,77,459,558,69.9,101.4,.358,.348,.529,51.8,52.7,9.4,6.5,.491,16.3,28.9,.256
347,348,Wyoming,33,20,13,.606,4.26,3.54,10,8,13,4,5,7,2633,2597,1365,873,1959,.446,304,881,.345,583,790,.738,231,1148,518,215,130,449,654,74.7,103.3,.403,.450,.564,47.1,59.3,8.4,9.8,.523,16.1,19.2,.298
348,349,Xavier NCAA,35,29,6,.829,19.06,9.43,15,3,17,1,9,2,2953,2616,1415,1011,2055,.492,274,736,.372,657,843,.779,345,1342,579,205,109,441,602,72.3,115.5,.410,.358,.601,55.1,57.3,8.0,8.4,.559,15.2,30.2,.320
349,350,Yale,31,16,15,.516,-4.19,-2.83,9,5,9,3,7,11,2312,2288,1250,831,1797,.462,252,759,.332,398,551,.722,275,1052,507,204,95,407,541,70.1,105.5,.307,.422,.562,49.8,61.0,9.3,8.2,.533,16.5,26.0,.221
350,351,Youngstown State,32,8,24,.250,-13.66,-2.56,6,12,6,6,2,13,2410,2647,1290,902,2110,.427,235,712,.330,371,583,.636,459,1159,445,266,126,460,672,74.2,100.7,.276,.337,.505,50.8,49.3,11.1,10.4,.483,16.2,35.7,.176
