School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
NC State,33,21,12,0.636,12.91,6.7,11,7,16,3,4,5,81.27272727272727,75.06060606060606,1325,29.242424242424242,62.24242424242424,0.47,7.96969696969697,21.424242424242426,0.372,14.818181818181818,21.303030303030305,0.696,23.484848484848484,12.151515151515152,35.63636363636363,16.09090909090909,7.393939393939394,3.696969696969697,12.121212121212121,609,72.1,112.3,0.342,0.344,0.562,50.3,55.0,10.2,9.2,0.534,14.3,33.4,0.238,9.0,R64,MIDWEST
Nebraska,33,22,11,0.667,10.99,7.33,13,5,16,1,4,8,72.3030303030303,68.63636363636364,1325,24.848484848484848,57.75757575757576,0.43,7.03030303030303,20.303030303030305,0.346,15.575757575757576,21.696969696969695,0.718,25.303030303030305,10.787878787878787,36.09090909090909,13.515151515151516,6.0606060606060606,5.545454545454546,10.969696969696969,565,68.1,105.7,0.376,0.352,0.531,48.7,54.4,8.9,12.8,0.491,13.9,30.1,0.27,,,
Nevada,37,29,8,0.784,14.44,4.93,15,3,14,1,11,3,82.56756756756756,73.05405405405405,1500,28.35135135135135,60.486486486486484,0.469,9.567567567567568,24.43243243243243,0.392,16.2972972972973,21.945945945945947,0.743,26.324324324324323,9.243243243243244,35.567567567567565,16.16216216216216,6.216216216216216,4.054054054054054,9.64864864864865,630,70.5,115.5,0.363,0.404,0.582,49.4,57.0,8.7,10.9,0.548,12.0,26.4,0.269,7.0,S16,SOUTH
Nevada-Las Vegas,33,20,13,0.606,7.2,1.87,8,10,13,6,5,6,83.42424242424242,78.0909090909091,1345,29.636363636363637,60.60606060606061,0.489,5.606060606060606,16.78787878787879,0.334,18.545454545454547,26.303030303030305,0.705,28.424242424242426,11.969696969696969,40.39393939393939,16.21212121212121,5.575757575757576,4.424242424242424,14.333333333333334,580,73.7,111.1,0.434,0.277,0.571,53.7,54.7,7.4,9.7,0.535,16.4,34.6,0.306,,,
New Hampshire,31,10,21,0.323,-8.38,-4.31,6,10,8,7,2,12,67.83870967741936,67.25806451612904,1240,23.387096774193548,58.16129032258065,0.402,8.129032258064516,25.032258064516128,0.325,12.935483870967742,17.548387096774192,0.737,26.838709677419356,11.516129032258064,38.354838709677416,11.870967741935484,3.5806451612903225,1.8064516129032258,11.67741935483871,555,66.6,101.9,0.302,0.43,0.51,53.9,50.8,5.4,5.6,0.472,14.9,30.9,0.222,,,
New Mexico,34,19,15,0.559,5.81,3.3,12,6,13,4,4,8,82.20588235294117,77.67647058823529,1365,27.61764705882353,60.73529411764706,0.455,10.794117647058824,28.794117647058822,0.375,16.176470588235293,20.823529411764707,0.777,22.235294117647058,9.323529411764707,31.558823529411764,15.852941176470589,7.382352941176471,2.823529411764706,12.411764705882353,696,73.6,111.3,0.343,0.474,0.582,46.9,57.4,10.0,7.3,0.544,14.9,26.4,0.266,,,
New Mexico State,34,28,6,0.824,9.06,-1.1,12,2,14,1,8,3,75.6470588235294,64.20588235294117,1365,28.323529411764707,61.88235294117647,0.458,7.588235294117647,22.735294117647058,0.334,11.411764705882353,17.735294117647058,0.643,28.676470588235293,12.558823529411764,41.23529411764706,14.147058823529411,5.5588235294117645,3.0294117647058822,12.617647058823529,604,70.1,107.5,0.287,0.367,0.538,56.0,49.9,7.9,8.6,0.519,15.2,34.2,0.184,12.0,R64,MIDWEST
New Orleans,33,16,17,0.485,-9.01,-5.78,11,7,10,3,5,13,69.60606060606061,70.36363636363636,1325,24.696969696969695,54.484848484848484,0.453,4.818181818181818,13.454545454545455,0.358,15.393939393939394,22.87878787878788,0.673,22.848484848484848,11.333333333333334,34.18181818181818,14.636363636363637,7.212121212121212,3.515151515151515,15.090909090909092,622,68.7,100.9,0.42,0.247,0.533,51.2,59.3,10.5,9.9,0.497,18.8,33.2,0.283,,,
Niagara,33,19,14,0.576,-4.84,-4.21,12,6,9,5,10,7,83.27272727272727,83.9090909090909,1330,28.606060606060606,64.36363636363636,0.444,8.242424242424242,22.96969696969697,0.359,17.818181818181817,24.484848484848484,0.728,26.96969696969697,12.0,38.96969696969697,12.030303030303031,5.181818181818182,4.393939393939394,11.303030303030303,579,74.9,110.3,0.38,0.357,0.548,50.0,42.1,6.9,10.1,0.508,12.9,30.8,0.277,,,
Nicholls State,32,21,11,0.656,-3.54,-5.86,15,3,12,3,9,7,82.53125,75.34375,1280,29.40625,62.3125,0.472,8.125,22.78125,0.357,15.59375,21.75,0.717,26.125,11.03125,37.15625,14.8125,9.59375,3.9375,15.3125,712,76.9,107.3,0.349,0.366,0.568,50.7,50.4,12.5,10.1,0.537,17.4,30.5,0.25,,,
NJIT,30,14,16,0.467,-7.25,-5.53,7,7,10,7,4,9,74.93333333333334,73.23333333333333,1210,26.933333333333334,60.1,0.448,7.866666666666666,21.766666666666666,0.361,13.2,19.3,0.684,24.4,11.033333333333333,35.43333333333333,13.9,8.2,3.2333333333333334,13.3,556,71.0,104.7,0.321,0.362,0.541,50.6,51.6,11.5,8.4,0.514,16.1,30.6,0.22,,,
Norfolk State,33,14,19,0.424,-12.99,-10.19,11,5,8,6,5,11,72.6969696969697,73.24242424242425,1325,26.0,60.36363636363637,0.431,7.696969696969697,21.424242424242426,0.359,13.0,19.363636363636363,0.671,26.03030303030303,12.454545454545455,38.484848484848484,13.636363636363637,6.242424242424242,3.4545454545454546,15.363636363636363,693,72.3,100.2,0.321,0.355,0.523,51.9,52.4,8.6,11.0,0.494,18.1,33.0,0.215,,,
North Carolina,37,26,11,0.703,20.07,11.78,11,7,12,3,6,5,81.56756756756756,73.27027027027027,1485,29.864864864864863,65.32432432432432,0.457,8.243243243243244,22.945945945945947,0.359,13.594594594594595,18.2972972972973,0.743,28.62162162162162,13.81081081081081,42.432432432432435,18.216216216216218,5.756756756756757,4.081081081081081,12.027027027027026,587,71.7,113.4,0.28,0.351,0.551,56.4,61.0,8.0,11.1,0.52,14.0,37.4,0.208,2.0,R32,WEST
North Carolina A&T,35,20,15,0.571,-12.58,-11.22,11,5,12,0,5,13,74.94285714285714,74.42857142857143,1415,26.542857142857144,57.42857142857143,0.462,6.085714285714285,20.2,0.301,15.771428571428572,22.17142857142857,0.711,25.82857142857143,9.942857142857143,35.77142857142857,15.257142857142858,6.057142857142857,2.2857142857142856,13.771428571428572,629,71.1,104.3,0.386,0.352,0.551,50.7,57.5,8.4,5.8,0.515,16.8,28.7,0.275,,,
North Carolina Central,35,19,16,0.543,-13.18,-12.31,9,7,12,2,3,13,72.0,69.28571428571429,1405,27.114285714285714,58.857142857142854,0.461,6.057142857142857,18.285714285714285,0.331,11.714285714285714,17.057142857142857,0.687,26.314285714285713,11.857142857142858,38.17142857142857,15.571428571428571,5.114285714285714,3.342857142857143,14.142857142857142,650,68.8,104.3,0.29,0.311,0.538,53.4,57.4,7.4,9.4,0.512,17.4,33.9,0.199,16.0,R68,WEST
North Dakota,32,12,20,0.375,-7.63,-0.19,6,12,7,6,2,13,75.84375,81.625,1305,26.96875,58.71875,0.459,7.28125,21.40625,0.34,14.625,20.71875,0.706,23.71875,7.03125,30.75,12.84375,7.90625,1.84375,13.03125,605,73.2,101.6,0.353,0.365,0.553,45.0,47.6,10.6,4.7,0.521,16.0,20.2,0.249,,,
North Dakota State,32,15,17,0.469,-1.86,-1.58,5,9,8,6,5,10,74.4375,70.75,1285,26.15625,55.71875,0.469,9.1875,24.3125,0.378,12.9375,17.0,0.761,27.1875,7.25,34.4375,13.1875,4.53125,2.375,12.5625,556,68.8,107.8,0.305,0.436,0.583,50.9,50.4,6.6,6.2,0.552,16.5,22.7,0.232,,,
North Florida,33,14,19,0.424,-11.4,-1.74,7,7,10,2,4,17,80.84848484848484,87.06060606060606,1325,28.454545454545453,62.36363636363637,0.456,10.818181818181818,28.636363636363637,0.378,13.121212121212121,17.272727272727273,0.76,25.666666666666668,9.454545454545455,35.121212121212125,14.848484848484848,5.242424242424242,3.8181818181818183,14.484848484848484,505,75.6,106.6,0.277,0.459,0.573,46.4,52.2,6.9,7.5,0.543,17.0,26.0,0.21,,,
North Texas,38,20,18,0.526,1.16,-0.4,8,10,14,6,6,11,74.42105263157895,71.13157894736842,1540,26.63157894736842,59.026315789473685,0.451,7.947368421052632,22.342105263157894,0.356,13.210526315789474,20.026315789473685,0.66,27.07894736842105,11.105263157894736,38.18421052631579,12.526315789473685,5.131578947368421,2.9473684210526314,13.026315789473685,723,69.9,105.1,0.339,0.379,0.543,52.7,47.0,7.2,8.2,0.519,16.0,30.3,0.224,,,
Northeastern,33,23,10,0.697,3.64,-1.61,14,4,12,2,9,5,74.9090909090909,68.78787878787878,1335,26.03030303030303,53.81818181818182,0.484,9.151515151515152,24.363636363636363,0.376,13.696969696969697,18.696969696969695,0.733,25.0,7.818181818181818,32.81818181818182,15.848484848484848,6.666666666666667,2.484848484848485,13.636363636363637,575,68.0,108.9,0.347,0.453,0.597,51.1,60.9,9.7,6.2,0.569,17.9,25.5,0.255,,,
Northern Arizona,32,5,27,0.156,-14.67,-1.04,2,16,2,10,3,14,65.625,78.5,1290,21.8125,54.6875,0.399,5.5625,18.25,0.305,16.4375,23.4375,0.701,23.5625,10.0,33.5625,9.8125,5.625,3.125,15.53125,632,70.7,92.1,0.429,0.334,0.499,48.1,45.0,7.9,9.5,0.45,19.1,27.1,0.301,,,
Northern Colorado,38,26,12,0.684,3.67,-2.27,11,7,14,3,7,8,81.05263157894737,73.05263157894737,1535,29.05263157894737,61.76315789473684,0.47,8.789473684210526,24.473684210526315,0.359,14.210526315789474,20.63157894736842,0.689,28.13157894736842,9.5,37.63157894736842,11.947368421052632,5.342105263157895,3.6578947368421053,12.236842105263158,722,73.7,108.8,0.334,0.396,0.566,51.3,41.1,7.2,8.1,0.542,14.6,25.9,0.23,,,
Northern Illinois,32,13,19,0.406,-6.71,-1.71,6,12,11,4,1,13,72.46875,75.21875,1285,26.53125,58.125,0.456,5.28125,16.0,0.33,14.125,19.46875,0.726,24.59375,9.84375,34.4375,9.21875,6.65625,1.8125,11.8125,594,69.3,104.2,0.335,0.275,0.538,49.7,34.7,9.6,5.3,0.502,14.9,28.3,0.243,,,
Northern Iowa,32,16,16,0.5,4.0,3.87,7,11,12,4,1,9,64.25,62.1875,1285,22.5,53.5625,0.42,7.15625,21.375,0.335,12.09375,16.78125,0.721,26.3125,8.34375,34.65625,10.78125,5.1875,2.5,11.375,482,64.3,99.6,0.313,0.399,0.522,51.2,47.9,8.0,7.4,0.487,15.6,24.5,0.226,,,
Northern Kentucky,32,22,10,0.688,4.83,-4.07,15,3,12,2,8,6,77.6875,66.0,1280,28.0625,59.125,0.475,8.0625,23.625,0.341,13.5,18.46875,0.731,27.125,9.625,36.75,16.34375,7.375,3.21875,12.46875,586,70.7,109.9,0.312,0.4,0.572,52.6,58.2,10.4,8.7,0.543,15.5,29.0,0.228,,,
Northwestern,32,15,17,0.469,9.63,8.37,6,12,11,6,3,9,68.84375,66.46875,1290,24.15625,56.65625,0.426,7.96875,22.5,0.354,12.5625,16.8125,0.747,23.09375,10.0,33.09375,14.0,4.875,4.25,11.6875,605,65.3,104.6,0.297,0.397,0.532,50.4,58.0,7.4,13.2,0.497,15.3,29.5,0.222,,,
Northwestern State,29,4,25,0.138,-21.02,-4.18,1,17,1,11,3,13,64.41379310344827,78.06896551724138,1160,23.862068965517242,57.86206896551724,0.412,4.310344827586207,15.448275862068966,0.279,12.379310344827585,20.275862068965516,0.611,23.344827586206897,12.379310344827585,35.724137931034484,9.620689655172415,6.206896551724138,4.206896551724138,17.103448275862068,573,72.2,89.2,0.35,0.267,0.477,48.9,40.3,8.6,11.1,0.45,20.2,32.1,0.214,,,
Notre Dame,36,21,15,0.583,13.64,7.92,8,10,11,6,5,7,74.94444444444444,68.63888888888889,1455,26.25,59.19444444444444,0.443,8.333333333333334,23.27777777777778,0.358,14.11111111111111,18.61111111111111,0.758,26.11111111111111,10.666666666666666,36.77777777777778,14.444444444444445,5.777777777777778,3.638888888888889,9.86111111111111,470,66.5,111.4,0.314,0.393,0.551,51.6,55.0,8.6,9.6,0.514,12.7,30.8,0.238,,,
Oakland,33,19,14,0.576,-1.82,-3.76,10,8,11,4,7,8,78.18181818181819,76.24242424242425,1330,26.78787878787879,59.57575757575758,0.45,8.333333333333334,23.696969696969695,0.352,16.272727272727273,21.12121212121212,0.77,26.545454545454547,9.909090909090908,36.45454545454545,16.757575757575758,6.0606060606060606,5.151515151515151,13.151515151515152,540,72.2,107.5,0.355,0.398,0.562,50.4,62.6,8.3,11.9,0.52,15.9,28.1,0.273,,,
Ohio,31,14,17,0.452,-2.52,-1.65,7,11,11,5,2,10,75.29032258064517,75.90322580645162,1280,27.06451612903226,61.064516129032256,0.443,7.870967741935484,21.322580645161292,0.369,13.290322580645162,18.677419354838708,0.712,28.0,8.35483870967742,36.354838709677416,14.290322580645162,6.67741935483871,3.3225806451612905,13.290322580645162,500,72.6,100.5,0.306,0.349,0.538,48.4,52.8,8.9,8.8,0.508,16.0,22.4,0.218,,,
Ohio State,34,25,9,0.735,17.67,9.02,15,3,16,2,6,2,76.20588235294117,67.55882352941177,1375,27.970588235294116,58.23529411764706,0.48,7.029411764705882,19.941176470588236,0.353,13.235294117647058,18.11764705882353,0.731,26.794117647058822,9.823529411764707,36.61764705882353,14.676470588235293,6.147058823529412,3.8823529411764706,11.735294117647058,595,67.9,111.0,0.311,0.342,0.57,53.6,52.5,9.0,11.3,0.541,14.9,30.1,0.227,5.0,R32,WEST
Oklahoma,32,18,14,0.563,13.81,10.56,8,10,13,2,2,9,84.9375,81.6875,1295,29.8125,64.46875,0.462,9.375,26.125,0.359,15.9375,21.375,0.746,27.8125,10.59375,38.40625,14.96875,6.5,4.71875,13.375,551,76.5,109.8,0.332,0.405,0.569,49.8,50.2,8.4,11.0,0.535,15.2,28.4,0.247,10.0,R64,MIDWEST
Oklahoma State,36,21,15,0.583,12.45,9.12,8,10,15,6,3,7,76.58333333333333,73.25,1450,26.63888888888889,61.77777777777778,0.431,8.222222222222221,23.63888888888889,0.348,15.083333333333334,19.916666666666668,0.757,24.583333333333332,12.86111111111111,37.44444444444444,14.277777777777779,6.583333333333333,3.9722222222222223,12.944444444444445,692,70.8,107.4,0.322,0.383,0.538,51.1,53.6,9.2,10.4,0.498,15.4,34.2,0.244,,,
Old Dominion,32,25,7,0.781,9.27,-1.27,15,3,12,2,10,3,73.34375,62.8125,1290,26.375,59.0,0.447,7.125,19.96875,0.357,13.46875,19.46875,0.692,26.0,11.71875,37.71875,15.09375,7.46875,4.34375,10.375,509,66.6,109.3,0.33,0.338,0.537,52.8,57.2,11.1,13.6,0.507,13.2,32.3,0.228,,,
Omaha,31,9,22,0.29,-9.88,0.33,4,10,8,4,1,15,76.54838709677419,83.48387096774194,1260,28.29032258064516,61.70967741935484,0.458,8.193548387096774,22.387096774193548,0.366,11.774193548387096,16.677419354838708,0.706,24.580645161290324,9.096774193548388,33.67741935483871,13.064516129032258,5.709677419354839,2.6774193548387095,13.193548387096774,498,72.6,103.8,0.27,0.363,0.55,47.9,46.2,7.7,6.7,0.525,15.9,25.6,0.191,,,
Oral Roberts,32,11,21,0.344,-6.66,1.05,5,9,8,5,3,14,72.875,77.625,1310,27.46875,62.8125,0.437,6.875,20.03125,0.343,11.0625,16.15625,0.685,24.40625,13.90625,38.3125,14.15625,5.4375,3.5,12.84375,565,68.0,104.8,0.257,0.319,0.517,52.2,51.5,7.8,9.3,0.492,15.4,36.2,0.176,,,
Oregon,36,23,13,0.639,10.7,4.84,10,8,16,3,4,7,78.25,72.38888888888889,1460,27.38888888888889,59.861111111111114,0.458,9.0,25.22222222222222,0.357,14.472222222222221,18.97222222222222,0.763,24.72222222222222,10.333333333333334,35.05555555555556,15.444444444444445,6.888888888888889,4.222222222222222,12.055555555555555,712,69.6,110.9,0.317,0.421,0.568,52.3,56.4,9.8,12.3,0.533,14.9,31.0,0.242,,,
Oregon State,32,16,16,0.5,7.31,4.56,7,11,12,4,1,9,73.09375,70.34375,1300,25.9375,55.59375,0.467,6.0,18.21875,0.329,15.21875,21.5,0.708,24.59375,10.375,34.96875,14.84375,6.625,3.625,13.25,642,67.4,106.8,0.387,0.328,0.555,52.1,57.2,9.7,10.3,0.521,16.8,31.8,0.274,,,
Pacific,32,14,18,0.438,-0.55,1.8,9,9,8,8,6,9,71.25,72.375,1290,25.125,55.6875,0.451,4.71875,14.34375,0.329,16.28125,22.34375,0.729,23.5625,10.375,33.9375,12.34375,6.15625,4.03125,11.5,581,67.0,105.6,0.401,0.258,0.537,50.9,49.1,9.1,12.3,0.494,14.8,30.4,0.292,,,
Penn State,39,26,13,0.667,15.85,7.79,9,9,15,4,6,7,74.74358974358974,66.6923076923077,1570,27.102564102564102,58.743589743589745,0.461,7.538461538461538,19.46153846153846,0.387,13.0,18.512820512820515,0.702,24.692307692307693,10.820512820512821,35.51282051282051,13.871794871794872,7.230769230769231,4.948717948717949,11.871794871794872,685,67.9,109.3,0.315,0.331,0.553,51.8,51.2,10.6,13.3,0.526,15.0,31.7,0.221,,,
Pennsylvania,33,24,9,0.727,2.24,-3.16,12,2,11,3,9,4,75.93939393939394,68.9090909090909,1355,27.060606060606062,59.03030303030303,0.458,8.818181818181818,25.181818181818183,0.35,13.0,19.727272727272727,0.659,28.96969696969697,8.575757575757576,37.54545454545455,15.393939393939394,5.878787878787879,2.787878787878788,11.848484848484848,566,70.2,105.3,0.334,0.427,0.555,51.0,56.9,8.2,7.0,0.533,14.8,23.6,0.22,16.0,R64,MIDWEST
Pepperdine,32,6,26,0.188,-6.5,1.82,2,16,5,11,0,14,71.34375,78.625,1290,25.6875,57.15625,0.449,5.8125,16.9375,0.343,14.15625,20.1875,0.701,23.53125,10.125,33.65625,14.03125,4.84375,2.15625,11.75,575,67.8,104.4,0.353,0.296,0.534,50.8,54.6,7.1,6.5,0.5,15.0,29.4,0.248,,,
Pittsburgh,32,8,24,0.25,-1.87,8.48,0,18,7,11,0,10,62.03125,72.375,1290,21.1875,52.28125,0.405,8.0625,24.84375,0.325,11.59375,16.6875,0.695,23.75,7.71875,31.46875,12.4375,4.3125,3.5,13.84375,553,65.7,93.7,0.319,0.475,0.515,45.5,58.7,6.5,9.4,0.482,18.7,23.3,0.222,,,
Portland,32,10,22,0.313,-6.6,2.43,4,14,7,9,3,9,69.40625,74.125,1290,24.40625,54.53125,0.448,7.96875,20.78125,0.383,12.625,18.625,0.678,25.28125,6.40625,31.6875,12.09375,5.15625,3.96875,11.96875,576,68.5,100.5,0.342,0.381,0.548,46.1,49.6,7.5,11.2,0.521,15.9,19.7,0.232,,,
Portland State,34,20,14,0.588,-0.14,-1.04,9,9,8,5,10,6,85.20588235294117,79.3529411764706,1375,30.41176470588235,68.61764705882354,0.443,8.823529411764707,25.970588235294116,0.34,15.558823529411764,22.08823529411765,0.704,23.91176470588235,14.5,38.411764705882355,16.11764705882353,9.794117647058824,3.4705882352941178,12.676470588235293,746,76.5,110.1,0.322,0.378,0.539,50.8,53.0,12.7,9.2,0.508,13.8,34.9,0.227,,,
Prairie View,34,16,18,0.471,-10.13,-7.71,12,6,10,2,5,15,75.26470588235294,76.73529411764706,1370,26.176470588235293,60.088235294117645,0.436,7.264705882352941,22.11764705882353,0.328,15.647058823529411,23.323529411764707,0.671,22.91176470588235,11.852941176470589,34.76470588235294,12.911764705882353,7.5588235294117645,3.0294117647058822,13.529411764705882,748,72.6,102.9,0.388,0.368,0.529,48.6,49.3,10.3,8.7,0.496,16.0,31.4,0.26,,,
Presbyterian,32,11,21,0.344,-14.33,-5.53,4,14,8,8,2,13,66.375,71.03125,1285,23.40625,55.0,0.426,8.625,24.125,0.358,10.9375,15.9375,0.686,22.25,9.09375,31.34375,11.5,5.46875,1.96875,11.5,461,64.7,102.1,0.29,0.439,0.53,47.7,49.1,8.4,5.6,0.504,15.5,26.6,0.199,,,
Princeton,29,13,16,0.448,-2.44,-1.97,5,9,7,5,5,9,72.62068965517241,71.82758620689656,1200,25.96551724137931,57.275862068965516,0.453,9.89655172413793,26.448275862068964,0.374,10.793103448275861,15.275862068965518,0.707,25.137931034482758,7.586206896551724,32.724137931034484,12.655172413793103,4.724137931034483,3.103448275862069,11.517241379310345,504,66.4,105.8,0.267,0.462,0.563,49.0,48.7,6.9,8.7,0.54,15.1,22.5,0.188,,,
Providence,35,21,14,0.6,11.12,10.23,10,8,13,4,4,7,73.57142857142857,72.68571428571428,1425,25.685714285714287,58.2,0.441,6.371428571428571,19.17142857142857,0.332,15.82857142857143,22.485714285714284,0.704,25.085714285714285,10.542857142857143,35.628571428571426,13.857142857142858,6.8,3.657142857142857,12.285714285714286,624,69.5,104.1,0.386,0.329,0.534,49.6,53.9,9.6,9.8,0.496,15.1,28.8,0.272,10.0,R64,WEST
Purdue,37,30,7,0.811,23.41,8.74,15,3,16,1,8,2,80.37837837837837,65.70270270270271,1485,27.91891891891892,56.67567567567568,0.493,9.54054054054054,22.7027027027027,0.42,15.0,20.18918918918919,0.743,26.37837837837838,8.621621621621621,35.0,16.16216216216216,5.702702702702703,4.864864864864865,10.783783783783784,580,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.3,12.5,0.577,14.0,27.8,0.265,2.0,S16,EAST
Purdue-Fort Wayne,33,18,15,0.545,-1.48,-3.24,7,7,13,3,4,10,82.3030303030303,76.81818181818181,1325,28.87878787878788,62.81818181818182,0.46,10.272727272727273,28.03030303030303,0.366,14.272727272727273,19.818181818181817,0.72,25.484848484848484,9.575757575757576,35.06060606060606,14.666666666666666,8.0,3.3333333333333335,11.848484848484848,538,74.6,109.9,0.315,0.446,0.57,49.6,50.8,10.7,8.8,0.541,14.1,26.2,0.227,,,
Quinnipiac,33,12,21,0.364,-9.5,-4.44,7,11,6,6,3,12,71.63636363636364,76.6969696969697,1355,23.848484848484848,56.484848484848484,0.422,9.181818181818182,27.060606060606062,0.339,14.757575757575758,20.90909090909091,0.706,24.606060606060606,10.0,34.60606060606061,12.242424242424242,5.515151515151516,2.606060606060606,13.515151515151516,566,67.9,102.8,0.37,0.479,0.539,49.2,51.3,7.9,6.9,0.503,16.9,27.8,0.261,,,
Radford,36,23,13,0.639,-2.62,-4.09,12,6,12,2,7,10,67.27777777777777,64.88888888888889,1465,23.61111111111111,55.55555555555556,0.425,7.694444444444445,22.02777777777778,0.349,12.36111111111111,17.055555555555557,0.725,23.02777777777778,11.527777777777779,34.55555555555556,12.277777777777779,6.277777777777778,2.9166666666666665,12.25,596,63.4,104.3,0.307,0.397,0.528,52.3,52.0,9.7,9.1,0.494,16.1,33.7,0.223,16.0,R64,EAST
Rhode Island,34,26,8,0.765,11.81,4.61,15,3,15,1,7,4,75.97058823529412,68.76470588235294,1370,28.058823529411764,61.64705882352941,0.455,6.9411764705882355,19.705882352941178,0.352,12.911764705882353,18.529411764705884,0.697,22.970588235294116,11.441176470588236,34.411764705882355,15.294117647058824,7.323529411764706,3.4705882352941178,10.647058823529411,645,69.2,109.0,0.301,0.32,0.539,50.0,54.5,10.5,9.5,0.511,13.1,31.0,0.209,7.0,R32,MIDWEST
Rice,31,7,24,0.226,-8.63,-0.04,4,14,5,10,2,13,68.19354838709677,75.70967741935483,1250,22.93548387096774,56.483870967741936,0.406,8.387096774193548,26.387096774193548,0.318,13.935483870967742,20.838709677419356,0.669,26.225806451612904,10.548387096774194,36.774193548387096,12.193548387096774,5.354838709677419,2.129032258064516,14.838709677419354,509,70.1,96.4,0.369,0.467,0.514,49.7,53.2,7.6,6.0,0.48,18.3,28.1,0.247,,,
Richmond,32,12,20,0.375,-0.17,3.61,9,9,6,9,4,8,71.78125,75.5625,1295,26.34375,57.1875,0.461,6.9375,20.75,0.334,12.15625,17.0,0.715,22.53125,7.84375,30.375,15.1875,7.625,2.40625,11.65625,518,68.3,103.9,0.297,0.363,0.55,46.8,57.7,11.0,6.6,0.521,15.2,23.4,0.213,,,
Rider,32,22,10,0.688,0.94,-2.65,15,3,12,1,8,7,81.875,78.28125,1285,29.125,62.625,0.465,7.59375,21.1875,0.358,16.03125,26.375,0.608,26.0,13.15625,39.15625,14.34375,7.53125,3.40625,13.25,638,74.8,109.1,0.421,0.338,0.545,51.7,49.2,10.0,10.1,0.526,15.0,33.4,0.256,,,
Robert Morris,33,16,17,0.485,-7.98,-6.1,9,9,4,6,9,11,68.84848484848484,70.72727272727273,1325,24.060606060606062,58.54545454545455,0.411,7.333333333333333,22.09090909090909,0.332,13.393939393939394,20.09090909090909,0.667,23.757575757575758,11.878787878787879,35.63636363636363,11.575757575757576,7.757575757575758,2.727272727272727,14.818181818181818,663,70.8,96.9,0.343,0.377,0.506,49.1,48.1,10.9,7.4,0.474,17.9,31.3,0.229,,,
Rutgers,34,15,19,0.441,5.5,6.84,3,15,13,9,0,9,65.17647058823529,64.82352941176471,1375,24.41176470588235,60.05882352941177,0.406,4.264705882352941,14.705882352941176,0.29,12.029411764705882,18.676470588235293,0.644,25.558823529411764,13.147058823529411,38.705882352941174,9.794117647058824,7.0588235294117645,4.0,11.676470588235293,583,66.9,96.4,0.311,0.245,0.473,51.9,40.1,10.4,11.6,0.442,14.5,33.7,0.2,,,
Sacramento State,32,7,25,0.219,-8.9,-0.74,4,14,6,9,1,12,67.40625,73.6875,1285,25.0,56.3125,0.444,6.3125,17.8125,0.354,11.09375,16.21875,0.684,23.625,8.375,32.0,13.125,5.375,3.4375,12.03125,586,67.5,99.5,0.288,0.316,0.526,47.1,52.5,7.9,9.6,0.5,15.8,24.3,0.197,,,
Sacred Heart,31,10,21,0.323,-11.38,-6.98,5,13,5,9,4,11,68.6774193548387,72.16129032258064,1245,25.677419354838708,58.806451612903224,0.437,5.774193548387097,19.322580645161292,0.299,11.548387096774194,17.419354838709676,0.663,27.870967741935484,12.064516129032258,39.935483870967744,12.935483870967742,4.806451612903226,2.3225806451612905,14.838709677419354,571,69.5,98.4,0.296,0.329,0.512,55.2,50.4,6.9,6.6,0.486,18.1,33.2,0.196,,,
Saint Francis (PA),31,18,13,0.581,-6.12,-6.71,12,6,11,3,7,10,79.03225806451613,75.96774193548387,1260,27.741935483870968,59.516129032258064,0.466,8.064516129032258,21.612903225806452,0.373,15.483870967741936,20.322580645161292,0.762,24.838709677419356,8.903225806451612,33.74193548387097,13.419354838709678,6.741935483870968,2.3225806451612905,11.580645161290322,496,70.8,109.8,0.341,0.363,0.571,48.3,48.4,9.4,6.0,0.534,14.3,26.1,0.26,,,
Saint Joseph's,32,16,16,0.5,3.78,1.9,10,8,10,3,4,9,74.09375,72.21875,1290,25.8125,61.03125,0.423,7.96875,23.65625,0.337,14.5,21.09375,0.687,28.5,9.03125,37.53125,13.96875,6.34375,2.84375,10.0,497,71.2,103.2,0.346,0.388,0.521,49.3,54.1,8.8,8.5,0.488,12.3,23.5,0.238,,,
Saint Louis,33,17,16,0.515,2.58,2.92,9,9,12,6,3,7,65.75757575757575,65.36363636363636,1325,22.151515151515152,52.54545454545455,0.422,5.606060606060606,17.363636363636363,0.323,15.848484848484848,24.303030303030305,0.652,24.242424242424242,11.757575757575758,36.0,11.909090909090908,6.0,4.424242424242424,12.727272727272727,596,64.7,101.2,0.463,0.33,0.513,53.0,53.8,9.2,13.1,0.475,16.6,33.8,0.302,,,
