School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
New Hampshire,32,20,12,0.625,-3.57,-4.46,10,6,11,4,9,8,71.15625,66.1875,1300,24.46875,55.84375,0.438,8.0,22.71875,0.352,14.21875,19.625,0.725,28.21875,10.125,38.34375,12.4375,4.03125,1.84375,12.53125,505,66.8,104.8,0.351,0.407,0.546,54.3,50.8,5.9,5.0,0.51,16.1,29.3,0.255,,,
New Mexico,31,17,14,0.548,3.04,2.07,10,8,11,4,5,7,73.64516129032258,72.6774193548387,1245,25.096774193548388,54.61290322580645,0.46,4.67741935483871,14.32258064516129,0.327,18.774193548387096,25.161290322580644,0.746,25.70967741935484,8.838709677419354,34.54838709677419,13.516129032258064,6.096774193548387,3.5161290322580645,13.0,611,70.5,104.0,0.461,0.262,0.553,50.5,53.9,8.6,10.3,0.502,16.3,27.0,0.344,,,
New Mexico State,34,28,6,0.824,4.66,-3.82,11,3,17,1,8,4,78.76470588235294,67.94117647058823,1365,26.852941176470587,57.55882352941177,0.467,7.411764705882353,21.970588235294116,0.337,17.647058823529413,24.794117647058822,0.712,26.558823529411764,12.823529411764707,39.38235294117647,14.852941176470589,4.882352941176471,3.764705882352941,13.676470588235293,627,70.0,112.1,0.431,0.382,0.568,54.4,55.3,6.9,9.6,0.531,16.5,36.7,0.307,14.0,R64,EAST
New Orleans,32,20,12,0.625,-4.1,-5.34,13,5,11,3,7,8,72.84375,69.21875,1300,25.9375,54.84375,0.473,4.34375,13.6875,0.317,16.625,23.40625,0.71,23.5625,12.0625,35.625,15.625,7.875,3.03125,16.6875,562,69.5,103.2,0.427,0.25,0.552,52.9,60.2,11.2,8.6,0.513,20.2,36.7,0.303,16.0,R68,EAST
Niagara,33,10,23,0.303,-8.34,-4.37,6,14,5,8,3,13,74.18181818181819,78.15151515151516,1335,25.636363636363637,61.666666666666664,0.416,7.393939393939394,20.21212121212121,0.366,15.515151515151516,20.696969696969695,0.75,26.393939393939394,11.787878787878787,38.18181818181818,12.606060606060606,5.212121212121212,4.606060606060606,12.969696969696969,604,71.8,102.2,0.336,0.328,0.519,49.8,49.2,7.2,11.2,0.476,15.4,30.6,0.252,,,
Nicholls State,31,14,17,0.452,-14.57,-5.23,7,11,10,3,4,14,74.70967741935483,79.48387096774194,1255,24.870967741935484,58.193548387096776,0.427,8.96774193548387,25.967741935483872,0.345,16.0,21.64516129032258,0.739,23.129032258064516,9.774193548387096,32.903225806451616,13.870967741935484,7.548387096774194,6.129032258064516,14.548387096774194,599,72.2,102.2,0.372,0.446,0.546,45.3,55.8,10.3,15.4,0.504,17.5,26.8,0.275,,,
NJIT,31,11,20,0.355,-10.12,-4.22,3,11,8,4,2,15,72.6774193548387,74.83870967741936,1245,25.35483870967742,59.903225806451616,0.423,8.32258064516129,25.0,0.333,13.580645161290322,19.322580645161292,0.703,25.06451612903226,11.516129032258064,36.58064516129032,12.741935483870968,6.548387096774194,2.870967741935484,13.483870967741936,599,71.3,101.5,0.323,0.417,0.526,52.0,50.3,9.1,8.1,0.493,16.3,31.0,0.227,,,
Norfolk State,34,17,17,0.5,-12.07,-8.57,12,4,10,2,5,12,69.82352941176471,71.47058823529412,1380,24.323529411764707,57.3235294117647,0.424,6.617647058823529,19.5,0.339,14.558823529411764,21.38235294117647,0.681,27.705882352941178,10.735294117647058,38.44117647058823,11.029411764705882,5.088235294117647,5.294117647058823,14.764705882352942,705,70.6,97.5,0.373,0.34,0.517,51.2,45.3,7.1,14.5,0.482,18.0,29.7,0.254,,,
North Carolina,40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,84.425,70.6,1605,30.65,65.825,0.466,7.075,19.95,0.355,16.05,22.9,0.701,27.95,15.75,43.7,18.05,7.075,3.475,11.825,711,72.6,116.0,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,1.0,Champions,SOUTH
North Carolina A&T,32,3,29,0.094,-23.07,-9.61,1,15,3,10,0,18,64.25,76.09375,1300,22.75,53.625,0.424,6.25,19.0625,0.328,12.5,18.34375,0.681,23.5625,10.875,34.4375,11.0,4.5,2.15625,14.5625,629,65.1,97.2,0.342,0.355,0.515,49.8,48.4,6.8,6.4,0.483,18.9,32.0,0.233,,,
North Carolina Central,34,25,9,0.735,-3.18,-12.12,13,3,11,2,11,6,74.76470588235294,63.5,1360,26.764705882352942,58.970588235294116,0.454,7.5,22.38235294117647,0.335,13.735294117647058,20.11764705882353,0.683,26.941176470588236,11.676470588235293,38.61764705882353,14.117647058823529,6.147058823529412,3.2941176470588234,11.941176470588236,587,68.8,108.7,0.341,0.38,0.546,51.7,52.7,8.9,8.7,0.517,14.8,32.9,0.233,16.0,R68,MIDWEST
North Dakota,32,22,10,0.688,-1.83,-5.45,14,4,11,2,7,6,80.5625,73.65625,1300,28.9375,59.96875,0.483,7.125,18.28125,0.39,15.5625,21.8125,0.713,26.53125,9.28125,35.8125,15.21875,7.84375,2.90625,13.09375,672,72.9,108.8,0.364,0.305,0.573,50.5,52.6,10.6,7.5,0.542,15.7,26.8,0.26,15.0,R64,WEST
North Dakota State,30,19,11,0.633,-1.31,-2.63,11,5,11,2,7,7,74.8,71.53333333333333,1215,25.833333333333332,56.43333333333333,0.458,7.733333333333333,21.0,0.368,15.4,21.666666666666668,0.711,26.3,8.6,34.9,12.166666666666666,6.1,3.7,11.6,501,68.8,107.4,0.384,0.372,0.561,50.0,47.1,8.8,10.1,0.526,14.8,25.7,0.273,,,
North Florida,34,15,19,0.441,-7.78,-1.65,8,6,10,5,4,13,77.55882352941177,78.6470588235294,1360,27.235294117647058,59.55882352941177,0.457,8.676470588235293,24.735294117647058,0.351,14.411764705882353,22.0,0.655,26.41176470588235,12.441176470588236,38.85294117647059,13.147058823529411,5.4411764705882355,4.205882352941177,15.941176470588236,639,73.3,105.8,0.369,0.415,0.554,51.9,48.3,7.4,10.0,0.53,18.5,34.2,0.242,,,
North Texas,30,8,22,0.267,-11.14,-3.32,2,16,7,11,1,11,69.16666666666667,75.26666666666667,1205,24.666666666666668,58.233333333333334,0.424,6.2,19.4,0.32,13.633333333333333,21.1,0.646,25.833333333333332,10.0,35.833333333333336,11.266666666666667,6.633333333333334,3.1666666666666665,13.666666666666666,567,71.6,96.2,0.362,0.333,0.507,48.0,45.7,9.2,8.4,0.477,16.7,26.9,0.234,,,
Northeastern,31,15,16,0.484,-0.78,-0.91,8,10,7,4,7,10,72.06451612903226,71.93548387096774,1255,24.741935483870968,54.25806451612903,0.456,8.612903225806452,23.483870967741936,0.367,13.96774193548387,20.516129032258064,0.681,25.0,8.516129032258064,33.516129032258064,13.35483870967742,5.483870967741935,3.6129032258064515,12.580645161290322,522,67.2,105.9,0.378,0.433,0.563,49.7,54.0,8.1,9.9,0.535,16.4,25.6,0.257,,,
Northern Arizona,32,9,23,0.281,-13.92,-5.95,6,12,5,7,2,12,69.28125,76.125,1285,24.03125,59.125,0.406,7.46875,23.3125,0.32,13.75,20.125,0.683,26.09375,11.96875,38.0625,13.75,4.4375,1.96875,14.53125,590,71.1,97.1,0.34,0.394,0.504,51.5,57.2,6.2,5.4,0.47,17.5,31.3,0.233,,,
Northern Colorado,29,11,18,0.379,-9.27,-4.2,7,11,6,6,4,11,71.55172413793103,74.72413793103448,1170,25.24137931034483,57.44827586206897,0.439,8.758620689655173,25.24137931034483,0.347,12.310344827586206,20.344827586206897,0.605,26.379310344827587,10.689655172413794,37.06896551724138,13.517241379310345,5.068965517241379,2.206896551724138,14.03448275862069,563,70.5,100.7,0.354,0.439,0.533,50.7,53.6,7.1,6.1,0.516,17.3,28.1,0.214,,,
Northern Illinois,32,15,17,0.469,-3.29,-2.05,7,11,9,8,6,9,72.1875,70.65625,1310,25.875,59.09375,0.438,5.03125,16.125,0.312,15.40625,22.75,0.677,25.3125,12.53125,37.84375,10.84375,7.0625,2.5,13.40625,618,69.3,101.8,0.385,0.273,0.516,52.2,41.9,10.0,7.6,0.48,16.1,33.4,0.261,,,
Northern Iowa,30,14,16,0.467,1.29,5.22,9,9,9,4,3,9,61.8,64.36666666666666,1215,20.733333333333334,51.96666666666667,0.399,7.633333333333334,23.4,0.326,12.7,17.333333333333332,0.733,23.2,6.066666666666666,29.266666666666666,9.933333333333334,6.566666666666666,2.8,11.4,464,64.7,94.4,0.334,0.45,0.513,44.4,47.9,10.0,8.5,0.472,15.9,18.0,0.244,,,
Northern Kentucky,35,24,11,0.686,-0.17,-2.84,12,6,12,2,8,7,75.97142857142858,71.62857142857143,1400,26.514285714285716,58.2,0.456,8.571428571428571,24.542857142857144,0.349,14.371428571428572,21.142857142857142,0.68,26.514285714285716,11.17142857142857,37.68571428571428,13.885714285714286,5.714285714285714,2.8,13.371428571428572,622,70.8,107.3,0.363,0.422,0.557,53.1,52.4,8.1,7.1,0.529,16.4,31.7,0.247,15.0,R64,SOUTH
Northwestern,36,24,12,0.667,14.02,8.43,10,8,14,4,5,5,71.05555555555556,65.47222222222223,1440,25.36111111111111,58.111111111111114,0.436,7.083333333333333,20.694444444444443,0.342,13.25,17.72222222222222,0.748,25.5,10.722222222222221,36.22222222222222,15.027777777777779,5.25,4.861111111111111,10.63888888888889,691,66.5,106.8,0.305,0.356,0.534,50.6,59.3,7.9,13.2,0.497,13.8,30.7,0.228,8.0,R32,WEST
Northwestern State,29,13,16,0.448,-12.03,-6.07,7,11,7,6,5,10,76.0,79.34482758620689,1170,25.896551724137932,58.55172413793103,0.442,7.0,19.137931034482758,0.366,17.20689655172414,24.93103448275862,0.69,24.551724137931036,11.620689655172415,36.172413793103445,13.96551724137931,6.758620689655173,2.6551724137931036,15.137931034482758,568,73.4,102.7,0.426,0.327,0.54,49.6,53.9,9.1,6.8,0.502,17.7,31.3,0.294,,,
Notre Dame,36,26,10,0.722,17.81,9.78,12,6,16,2,5,4,77.30555555555556,69.27777777777777,1445,27.22222222222222,59.416666666666664,0.458,9.277777777777779,24.13888888888889,0.384,13.583333333333334,16.97222222222222,0.8,24.38888888888889,9.277777777777779,33.666666666666664,15.722222222222221,7.083333333333333,3.7222222222222223,9.472222222222221,533,67.7,113.8,0.286,0.406,0.573,48.7,57.8,10.4,9.7,0.536,12.3,27.3,0.229,5.0,R32,WEST
Oakland,34,25,9,0.735,4.22,-3.0,14,4,13,4,11,3,79.38235294117646,71.1470588235294,1365,27.5,60.5,0.455,7.264705882352941,21.705882352941178,0.335,17.11764705882353,22.5,0.761,28.558823529411764,10.382352941176471,38.94117647058823,16.941176470588236,7.823529411764706,5.0,13.588235294117647,592,74.5,106.2,0.372,0.359,0.558,51.5,61.6,10.5,11.6,0.515,16.0,29.1,0.283,,,
Ohio,31,20,11,0.645,3.9,-2.56,11,7,12,4,7,6,77.0,69.87096774193549,1240,26.93548387096774,59.25806451612903,0.455,9.193548387096774,23.93548387096774,0.384,13.935483870967742,20.193548387096776,0.69,27.64516129032258,9.161290322580646,36.806451612903224,13.387096774193548,5.870967741935484,2.838709677419355,12.516129032258064,550,72.1,106.8,0.341,0.404,0.559,49.8,49.7,8.1,7.5,0.532,15.4,25.7,0.235,,,
Ohio State,32,17,15,0.531,10.31,7.28,7,11,13,6,4,7,72.78125,69.75,1285,25.84375,55.8125,0.463,6.59375,18.5,0.356,14.5,21.25,0.682,27.09375,10.125,37.21875,13.5625,5.1875,3.78125,13.21875,562,68.7,105.6,0.381,0.331,0.552,51.6,52.5,7.5,10.8,0.522,16.7,29.7,0.26,,,
Oklahoma,31,11,20,0.355,11.42,12.62,5,13,8,7,1,9,72.96774193548387,74.16129032258064,1265,25.419354838709676,60.096774193548384,0.423,6.193548387096774,18.0,0.344,15.935483870967742,22.096774193548388,0.721,26.193548387096776,11.64516129032258,37.83870967741935,10.580645161290322,6.870967741935484,4.741935483870968,13.806451612903226,602,71.1,100.6,0.368,0.3,0.517,50.5,41.6,9.5,12.7,0.475,16.4,30.9,0.265,,,
Oklahoma State,33,20,13,0.606,19.19,12.22,9,9,11,5,7,5,85.6969696969697,78.45454545454545,1320,29.0,62.121212121212125,0.467,8.909090909090908,22.181818181818183,0.402,18.78787878787879,23.818181818181817,0.789,23.060606060606062,13.757575757575758,36.81818181818182,14.727272727272727,7.636363636363637,3.0,13.090909090909092,730,72.7,117.8,0.383,0.357,0.583,52.9,50.8,10.5,8.1,0.539,15.1,38.1,0.302,10.0,R64,MIDWEST
Old Dominion,31,19,12,0.613,1.94,-1.35,12,6,11,4,7,5,64.45161290322581,61.16129032258065,1250,23.451612903225808,56.935483870967744,0.412,5.064516129032258,15.64516129032258,0.324,12.483870967741936,19.419354838709676,0.643,25.096774193548388,13.290322580645162,38.38709677419355,13.612903225806452,6.32258064516129,4.580645161290323,11.225806451612904,566,63.8,100.2,0.341,0.275,0.487,54.0,58.0,9.8,14.5,0.456,14.5,35.5,0.219,,,
Omaha,32,18,14,0.563,-2.24,-1.11,9,7,8,4,8,9,83.90625,83.53125,1295,27.96875,61.625,0.454,9.28125,23.90625,0.388,18.6875,24.96875,0.748,25.34375,10.5625,35.90625,13.8125,8.1875,3.34375,13.875,616,76.2,108.8,0.405,0.388,0.571,48.7,49.4,10.6,8.6,0.529,15.9,28.4,0.303,,,
Oral Roberts,30,8,22,0.267,-5.51,1.24,4,12,7,6,1,13,75.06666666666666,79.93333333333334,1210,27.0,60.63333333333333,0.445,7.2,19.6,0.367,13.866666666666667,18.266666666666666,0.759,25.2,9.266666666666667,34.46666666666667,14.1,5.4,2.933333333333333,12.0,534,71.4,104.4,0.301,0.323,0.542,48.3,52.2,7.5,7.8,0.505,14.8,25.7,0.229,,,
Oregon,39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,78.87179487179488,65.76923076923077,1565,27.974358974358974,58.205128205128204,0.481,8.564102564102564,22.564102564102566,0.38,14.35897435897436,20.17948717948718,0.712,26.128205128205128,10.564102564102564,36.69230769230769,15.743589743589743,6.487179487179487,6.358974358974359,11.64102564102564,614,68.8,114.2,0.347,0.388,0.582,52.9,56.3,9.4,17.2,0.554,14.7,32.2,0.247,3.0,F4,MIDWEST
Oregon State,32,5,27,0.156,-4.59,5.89,1,17,5,11,0,13,63.15625,72.53125,1285,22.53125,52.6875,0.428,6.34375,18.3125,0.346,11.75,17.78125,0.661,23.375,9.0625,32.4375,11.875,5.53125,3.6875,15.34375,611,67.0,93.9,0.337,0.348,0.517,47.9,52.7,8.2,10.4,0.488,20.1,27.2,0.223,,,
Pacific,33,11,22,0.333,-4.57,2.09,4,14,8,8,2,12,66.84848484848484,71.84848484848484,1325,23.757575757575758,58.75757575757576,0.404,5.606060606060606,16.96969696969697,0.33,13.727272727272727,20.333333333333332,0.675,25.454545454545453,11.666666666666666,37.121212121212125,12.0,4.242424242424242,1.9090909090909092,11.696969696969697,690,68.0,97.9,0.346,0.289,0.489,51.4,50.5,6.2,6.0,0.452,14.6,30.2,0.234,,,
Penn State,33,15,18,0.455,7.9,8.9,6,12,9,7,4,7,71.72727272727273,72.72727272727273,1345,25.0,60.27272727272727,0.415,6.96969696969697,20.575757575757574,0.339,14.757575757575758,19.818181818181817,0.745,25.333333333333332,10.0,35.333333333333336,13.606060606060606,6.787878787878788,5.575757575757576,13.030303030303031,596,71.5,98.5,0.329,0.341,0.515,47.6,54.4,9.3,14.0,0.473,15.8,26.6,0.245,,,
Pennsylvania,28,13,15,0.464,-0.65,-1.5,6,8,6,6,7,8,68.85714285714286,68.0,1125,25.357142857142858,57.25,0.443,8.357142857142858,24.642857142857142,0.339,9.785714285714286,14.892857142857142,0.657,25.178571428571427,9.535714285714286,34.714285714285715,14.321428571428571,6.464285714285714,3.5714285714285716,12.785714285714286,501,67.4,101.8,0.26,0.43,0.535,49.3,56.5,9.6,10.6,0.516,16.6,27.5,0.171,,,
Pepperdine,31,9,22,0.29,-10.0,1.87,5,13,7,7,1,12,69.03225806451613,80.3225806451613,1240,26.032258064516128,58.41935483870968,0.446,5.741935483870968,15.548387096774194,0.369,11.225806451612904,17.516129032258064,0.641,23.806451612903224,9.516129032258064,33.32258064516129,13.548387096774194,5.064516129032258,2.7096774193548385,12.548387096774194,531,69.8,98.8,0.3,0.266,0.517,47.8,52.0,7.3,7.1,0.495,15.8,26.2,0.192,,,
Pittsburgh,33,16,17,0.485,9.25,11.06,4,14,11,6,2,8,72.84848484848484,74.66666666666667,1340,24.454545454545453,55.303030303030305,0.442,7.96969696969697,22.060606060606062,0.361,15.969696969696969,21.78787878787879,0.733,25.606060606060606,9.484848484848484,35.09090909090909,14.333333333333334,3.8484848484848486,3.393939393939394,12.0,548,67.2,106.8,0.394,0.399,0.555,50.1,58.6,5.6,8.7,0.514,15.5,28.1,0.289,,,
Portland,33,11,22,0.333,-5.81,2.32,2,16,5,10,2,9,67.12121212121212,72.21212121212122,1335,22.96969696969697,54.333333333333336,0.423,6.484848484848484,17.363636363636363,0.373,14.696969696969697,19.848484848484848,0.74,24.848484848484848,8.424242424242424,33.27272727272727,9.848484848484848,4.9393939393939394,3.393939393939394,12.848484848484848,581,67.5,98.4,0.365,0.32,0.526,47.6,42.9,7.2,9.7,0.482,16.8,25.0,0.27,,,
Portland State,31,15,16,0.484,-7.06,-6.63,7,11,10,3,4,12,85.3225806451613,81.7741935483871,1280,30.93548387096774,64.2258064516129,0.482,7.67741935483871,22.483870967741936,0.341,15.774193548387096,23.967741935483872,0.658,23.93548387096774,10.387096774193548,34.32258064516129,15.838709677419354,9.903225806451612,2.6129032258064515,12.129032258064516,590,74.6,110.8,0.373,0.35,0.564,47.6,51.2,12.9,7.2,0.541,13.8,27.5,0.246,,,
Prairie View,33,13,20,0.394,-14.54,-8.48,10,8,10,3,3,17,68.96969696969697,73.3030303030303,1330,23.87878787878788,55.72727272727273,0.428,7.181818181818182,20.545454545454547,0.35,14.030303030303031,19.96969696969697,0.703,22.03030303030303,8.848484848484848,30.87878787878788,12.242424242424242,8.272727272727273,3.6666666666666665,13.212121212121213,700,68.9,99.4,0.358,0.369,0.529,44.9,51.3,11.9,10.6,0.493,16.8,25.1,0.252,,,
Presbyterian,30,5,25,0.167,-23.63,-5.95,1,17,5,8,0,17,61.2,74.83333333333333,1205,22.233333333333334,53.93333333333333,0.412,6.033333333333333,17.433333333333334,0.346,10.7,15.6,0.686,22.633333333333333,10.0,32.63333333333333,12.133333333333333,4.766666666666667,2.4,15.033333333333333,519,66.1,92.3,0.289,0.323,0.499,48.2,54.6,7.2,7.7,0.468,19.7,29.1,0.198,,,
Princeton,30,23,7,0.767,6.57,-1.84,14,0,10,1,10,4,71.63333333333334,61.43333333333333,1205,25.733333333333334,57.2,0.45,9.933333333333334,26.3,0.378,10.233333333333333,13.866666666666667,0.738,25.2,8.233333333333333,33.43333333333333,14.2,6.666666666666667,3.1,9.933333333333334,482,65.2,109.5,0.242,0.46,0.562,50.0,55.2,10.2,9.5,0.537,13.5,24.4,0.179,12.0,R64,WEST
Providence,33,20,13,0.606,11.24,7.84,10,8,15,3,4,7,70.27272727272727,66.87878787878788,1325,24.363636363636363,54.39393939393939,0.448,7.242424242424242,19.545454545454547,0.371,14.303030303030303,20.696969696969695,0.691,24.454545454545453,8.909090909090908,33.36363636363637,14.272727272727273,6.606060606060606,2.9696969696969697,12.484848484848484,569,67.6,103.6,0.381,0.359,0.547,49.1,58.6,9.7,8.1,0.514,16.3,26.4,0.263,11.0,R68,EAST
Purdue,35,27,8,0.771,20.13,8.79,14,4,15,2,6,4,79.71428571428571,68.37142857142857,1415,28.0,58.4,0.479,9.0,22.34285714285714,0.403,14.714285714285714,19.428571428571427,0.757,27.942857142857143,9.82857142857143,37.77142857142857,18.285714285714285,5.171428571428572,2.4857142857142858,13.0,552,70.0,112.6,0.333,0.383,0.589,54.9,65.3,7.3,6.1,0.557,16.1,30.7,0.252,4.0,S16,MIDWEST
Purdue-Fort Wayne,33,20,13,0.606,0.38,-3.19,8,8,14,3,6,9,86.93939393939394,78.84848484848484,1340,31.96969696969697,64.45454545454545,0.496,10.666666666666666,26.545454545454547,0.402,12.333333333333334,17.0,0.725,27.606060606060606,10.121212121212121,37.72727272727273,17.454545454545453,7.7272727272727275,3.909090909090909,13.636363636363637,592,75.1,114.0,0.264,0.412,0.599,53.3,54.6,10.1,11.0,0.579,15.8,29.1,0.191,,,
Quinnipiac,31,10,21,0.323,-9.86,-3.22,7,13,6,8,3,10,76.6774193548387,83.3225806451613,1250,27.35483870967742,64.7741935483871,0.422,7.354838709677419,22.580645161290324,0.326,14.612903225806452,21.387096774193548,0.683,25.516129032258064,13.935483870967742,39.45161290322581,14.419354838709678,5.741935483870968,3.5806451612903225,14.451612903225806,607,74.8,101.7,0.33,0.349,0.512,50.9,52.7,7.6,8.5,0.479,16.2,34.1,0.226,,,
Radford,32,14,18,0.438,-11.34,-4.58,8,10,8,6,4,11,65.3125,70.21875,1300,23.28125,56.3125,0.413,7.71875,22.34375,0.345,11.03125,16.5625,0.666,25.71875,12.375,38.09375,12.28125,4.78125,3.5625,14.6875,550,65.7,97.9,0.294,0.397,0.509,53.5,52.8,7.2,9.1,0.482,18.6,34.3,0.196,,,
Rhode Island,35,25,10,0.714,12.88,4.62,13,5,13,3,7,5,73.62857142857143,65.37142857142857,1405,26.17142857142857,57.68571428571428,0.454,6.2,18.65714285714286,0.332,15.085714285714285,22.6,0.668,25.485714285714284,11.685714285714285,37.17142857142857,13.342857142857143,6.485714285714286,5.885714285714286,11.114285714285714,725,67.4,108.8,0.392,0.323,0.538,51.8,51.0,9.6,15.7,0.507,14.0,32.8,0.262,11.0,R32,MIDWEST
Rice,35,23,12,0.657,0.51,-4.16,11,7,13,6,9,5,81.51428571428572,75.71428571428571,1415,27.02857142857143,58.51428571428571,0.462,9.314285714285715,24.0,0.388,18.142857142857142,24.514285714285716,0.74,27.942857142857143,10.085714285714285,38.02857142857143,13.82857142857143,6.314285714285714,3.6857142857142855,14.971428571428572,669,74.4,108.4,0.419,0.41,0.581,52.3,51.2,8.4,8.9,0.542,17.6,28.8,0.31,,,
Richmond,35,22,13,0.629,5.45,3.28,13,5,12,5,8,6,74.17142857142858,72.0,1410,26.8,56.94285714285714,0.471,7.742857142857143,22.65714285714286,0.342,12.82857142857143,18.0,0.713,24.057142857142857,6.742857142857143,30.8,16.914285714285715,6.628571428571429,1.9142857142857144,11.4,634,69.7,105.6,0.316,0.398,0.566,45.7,63.1,9.4,5.2,0.539,14.8,20.7,0.225,,,
Rider,33,18,15,0.545,-5.34,-5.28,10,10,7,5,9,9,75.6969696969697,75.75757575757575,1325,27.484848484848484,61.63636363636363,0.446,5.424242424242424,16.333333333333332,0.332,15.303030303030303,22.78787878787879,0.672,27.575757575757574,12.757575757575758,40.333333333333336,14.121212121212121,6.636363636363637,3.606060606060606,14.575757575757576,650,74.0,101.8,0.37,0.265,0.522,52.8,51.4,8.9,9.3,0.49,16.7,33.1,0.248,,,
Robert Morris,33,14,19,0.424,-8.56,-5.13,9,9,6,7,6,12,64.39393939393939,67.81818181818181,1325,22.060606060606062,55.09090909090909,0.4,5.545454545454546,17.393939393939394,0.319,14.727272727272727,22.727272727272727,0.648,23.515151515151516,11.0,34.515151515151516,10.545454545454545,7.909090909090909,2.4242424242424243,15.06060606060606,671,69.9,91.7,0.413,0.316,0.489,48.1,47.8,11.3,6.5,0.451,18.6,29.4,0.267,,,
Rutgers,33,15,18,0.455,3.69,6.22,3,15,10,6,3,10,65.54545454545455,67.12121212121212,1325,24.515151515151516,59.60606060606061,0.411,4.606060606060606,15.212121212121213,0.303,11.909090909090908,19.12121212121212,0.623,25.424242424242426,14.545454545454545,39.96969696969697,10.909090909090908,6.575757575757576,4.636363636363637,13.242424242424242,584,67.3,97.0,0.321,0.255,0.477,53.2,44.5,9.7,13.0,0.45,16.2,37.4,0.2,,,
Sacramento State,31,13,18,0.419,-10.69,-5.58,9,9,8,5,4,10,71.09677419354838,74.29032258064517,1260,26.06451612903226,56.74193548387097,0.459,5.161290322580645,16.322580645161292,0.316,13.806451612903226,21.193548387096776,0.651,25.612903225806452,9.870967741935484,35.483870967741936,13.161290322580646,4.67741935483871,4.354838709677419,11.612903225806452,568,67.6,103.6,0.374,0.288,0.532,50.3,50.5,6.8,11.1,0.505,14.8,28.2,0.243,,,
Sacred Heart,32,13,19,0.406,-10.95,-7.52,8,10,6,8,6,10,72.6875,76.125,1305,26.0,58.8125,0.442,6.25,18.65625,0.335,14.4375,20.59375,0.701,26.03125,11.28125,37.3125,14.34375,6.78125,2.6875,16.125,617,71.9,99.1,0.35,0.317,0.53,51.7,55.2,9.2,7.1,0.495,19.0,30.9,0.245,,,
Saint Francis (PA),34,17,17,0.5,-8.13,-7.65,11,7,8,6,9,11,75.79411764705883,74.5,1375,27.735294117647058,59.44117647058823,0.467,8.147058823529411,20.852941176470587,0.391,12.176470588235293,17.58823529411765,0.692,26.147058823529413,10.411764705882353,36.55882352941177,13.882352941176471,6.617647058823529,4.0,14.441176470588236,551,71.2,105.4,0.296,0.351,0.559,50.0,50.1,9.2,10.4,0.535,17.6,29.7,0.205,,,
Saint Joseph's,31,11,20,0.355,0.14,3.69,4,14,6,8,4,9,69.51612903225806,73.06451612903226,1250,24.35483870967742,58.32258064516129,0.418,5.612903225806452,17.322580645161292,0.324,15.193548387096774,23.387096774193548,0.65,25.193548387096776,11.32258064516129,36.516129032258064,11.35483870967742,4.838709677419355,3.4193548387096775,11.96774193548387,547,69.7,99.0,0.401,0.297,0.501,50.5,46.6,6.9,10.7,0.466,14.7,29.8,0.261,,,
Saint Louis,33,12,21,0.364,-6.09,1.85,6,12,10,8,1,10,61.39393939393939,69.33333333333333,1330,21.21212121212121,52.515151515151516,0.404,6.96969696969697,20.363636363636363,0.342,12.0,18.09090909090909,0.663,24.666666666666668,8.454545454545455,33.121212121212125,12.818181818181818,4.96969696969697,2.878787878787879,13.363636363636363,639,65.5,93.1,0.344,0.388,0.502,48.1,60.4,7.5,8.5,0.47,17.9,24.2,0.229,,,
Saint Mary's (CA),34,29,5,0.853,16.75,2.19,16,2,15,2,10,1,72.02941176470588,57.470588235294116,1360,26.235294117647058,52.85294117647059,0.496,8.617647058823529,21.88235294117647,0.394,10.941176470588236,14.676470588235293,0.745,25.91176470588235,9.529411764705882,35.44117647058823,16.558823529411764,4.205882352941177,3.235294117647059,10.735294117647058,512,61.3,117.6,0.278,0.414,0.602,57.2,63.1,6.9,8.5,0.578,15.2,33.0,0.207,7.0,R32,WEST
Saint Peter's,36,23,13,0.639,1.6,-3.6,14,6,9,5,11,7,66.0,60.80555555555556,1450,22.916666666666668,52.52777777777778,0.436,8.0,20.97222222222222,0.381,12.166666666666666,17.36111111111111,0.701,24.583333333333332,8.25,32.833333333333336,12.222222222222221,6.972222222222222,2.9444444444444446,11.055555555555555,571,63.5,103.2,0.331,0.399,0.543,50.1,53.3,10.9,9.6,0.512,15.4,25.4,0.232,,,
Sam Houston State,34,21,13,0.618,-7.55,-6.35,10,8,14,2,5,9,74.29411764705883,71.29411764705883,1365,26.41176470588235,60.44117647058823,0.437,6.235294117647059,19.735294117647058,0.316,15.235294117647058,22.205882352941178,0.686,25.941176470588236,11.794117647058824,37.73529411764706,14.911764705882353,7.029411764705882,2.735294117647059,13.705882352941176,758,72.8,101.6,0.367,0.327,0.523,52.2,56.5,9.6,8.0,0.489,16.2,31.5,0.252,,,
