School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Utah Tech,21,8,13,0.381,-14.01,-3.43,4,10,5,7,3,6,1461.0,1603.0,840.0,581.0,1285.0,0.452,143.0,467.0,0.306,298.0,449.0,0.664,246.0,836.0,309.0,155.0,75.0,307.0,407.0,74.0,103.1,0.349,0.363,0.535,53.0,53.2,10.0,9.3,0.508,17.0,31.3,0.232,NA,NA,NA
Duquesne,18,9,9,0.5,2.32,2.49,7,7,5,2,2,5,1205.0,1208.0,720.0,422.0,1011.0,0.417,112.0,395.0,0.284,252.0,359.0,0.702,193.0,649.0,240.0,122.0,56.0,241.0,298.0,68.4,98.2,0.355,0.391,0.511,49.8,56.9,9.9,8.5,0.473,16.9,30.1,0.249,NA,NA,NA
East Carolina,19,8,11,0.421,1.0,3.83,2,10,7,6,1,4,1269.0,1291.0,765.0,437.0,1032.0,0.423,141.0,439.0,0.321,276.0,388.0,0.711,174.0,681.0,245.0,126.0,61.0,277.0,330.0,68.9,98.0,0.376,0.425,0.531,51.0,56.1,9.6,8.3,0.492,18.5,27.3,0.267,NA,NA,NA
Eastern Illinois,27,9,18,0.333,-12.71,-7.19,6,14,5,7,4,11,1874.0,2023.0,1095.0,722.0,1601.0,0.451,217.0,597.0,0.363,362.0,497.0,0.728,276.0,985.0,400.0,200.0,80.0,361.0,408.0,70.2,105.3,0.31,0.373,0.551,51.1,55.4,10.4,7.6,0.519,16.4,29.5,0.226,NA,NA,NA
Eastern Michigan,18,6,12,0.333,-14.23,-1.23,3,11,5,4,1,8,1267.0,1362.0,720.0,506.0,1057.0,0.479,169.0,455.0,0.371,181.0,268.0,0.675,176.0,679.0,320.0,108.0,41.0,278.0,297.0,71.4,106.0,0.254,0.43,0.575,53.3,63.2,8.4,6.2,0.559,19.0,29.3,0.171,NA,NA,NA
Elon,19,10,9,0.526,-5.32,-4.43,4,7,4,2,3,6,1249.0,1235.0,760.0,421.0,985.0,0.427,129.0,405.0,0.319,264.0,402.0,0.657,136.0,635.0,185.0,119.0,62.0,235.0,301.0,66.8,97.3,0.408,0.411,0.525,49.3,43.9,9.4,10.2,0.493,16.7,21.9,0.268,NA,NA,NA
Evansville,25,9,16,0.36,-4.85,-0.01,7,11,8,4,1,10,1619.0,1740.0,1015.0,645.0,1255.0,0.514,150.0,366.0,0.41,300.0,431.0,0.696,165.0,800.0,280.0,129.0,56.0,289.0,399.0,62.4,110.0,0.343,0.292,0.596,54.4,43.4,8.2,8.5,0.574,16.5,24.1,0.239,NA,NA,NA
Fairfield,27,10,17,0.37,-11.46,-6.57,7,11,4,8,3,8,1668.0,1800.0,1090.0,663.0,1517.0,0.437,165.0,506.0,0.326,309.0,466.0,0.663,248.0,926.0,330.0,165.0,94.0,290.0,508.0,65.2,101.2,0.307,0.334,0.518,49.4,49.8,9.3,10.0,0.491,14.3,26.6,0.204,NA,NA,NA
Florida A&M,20,8,12,0.4,-12.35,-9.55,7,5,4,1,4,10,1314.0,1370.0,800.0,496.0,1161.0,0.427,120.0,421.0,0.285,258.0,393.0,0.656,233.0,708.0,239.0,147.0,53.0,304.0,347.0,70.9,96.6,0.339,0.363,0.508,50.1,48.2,10.4,6.4,0.479,18.4,31.8,0.222,NA,NA,NA
Florida Atlantic,23,13,10,0.565,-2.05,-4.94,7,5,7,1,4,7,1796.0,1537.0,925.0,533.0,1288.0,0.414,160.0,470.0,0.34,311.0,447.0,0.696,193.0,749.0,239.0,125.0,60.0,327.0,392.0,70.7,94.1,0.347,0.365,0.512,44.6,44.8,7.6,7.3,0.476,17.9,23.1,0.241,NA,NA,NA
Florida International,26,9,17,0.346,-11.2,-3.24,2,15,7,8,2,9,1914.0,1985.0,1055.0,725.0,1535.0,0.472,175.0,486.0,0.36,360.0,505.0,0.713,285.0,995.0,335.0,183.0,72.0,431.0,393.0,72.8,103.4,0.329,0.317,0.559,54.0,46.2,9.5,9.1,0.529,19.5,32.4,0.235,NA,NA,NA
Fordham,14,2,12,0.143,-11.69,3.09,2,11,2,5,0,6,725.0,932.0,560.0,332.0,763.0,0.435,122.0,365.0,0.334,146.0,212.0,0.689,140.0,539.0,217.0,95.0,37.0,173.0,209.0,64.2,103.7,0.278,0.478,0.54,56.5,65.4,10.6,8.8,0.515,16.7,30.4,0.191,NA,NA,NA
Furman,25,16,9,0.64,5.99,-1.69,10,5,11,1,5,7,1990.0,1723.0,1005.0,635.0,1440.0,0.441,181.0,559.0,0.324,272.0,423.0,0.643,228.0,825.0,326.0,179.0,69.0,370.0,366.0,70.9,96.8,0.294,0.388,0.525,48.4,51.3,10.1,8.7,0.504,18.4,25.8,0.189,NA,NA,NA
George Mason,22,13,9,0.591,1.91,0.48,8,6,7,3,3,4,1569.0,1538.0,905.0,558.0,1275.0,0.438,162.0,456.0,0.355,260.0,359.0,0.724,186.0,774.0,247.0,144.0,57.0,310.0,370.0,69.2,98.2,0.282,0.358,0.532,48.1,44.3,9.2,6.6,0.501,17.7,24.3,0.204,NA,NA,NA
Georgia Southern,26,13,13,0.5,-10.22,-6.26,7,9,9,4,4,8,1860.0,1762.0,1070.0,622.0,1469.0,0.423,201.0,575.0,0.35,317.0,448.0,0.708,258.0,894.0,276.0,186.0,72.0,410.0,435.0,68.4,96.3,0.305,0.391,0.524,48.1,44.4,10.2,7.8,0.492,19.6,28.2,0.216,NA,NA,NA
Grambling,24,12,12,0.5,-14.27,-12.49,9,6,6,4,5,7,1617.0,1649.0,965.0,558.0,1399.0,0.399,181.0,533.0,0.34,352.0,529.0,0.665,271.0,879.0,348.0,184.0,109.0,359.0,440.0,72.1,94.8,0.378,0.381,0.5,51.5,62.4,10.6,11.6,0.464,17.9,30.4,0.252,NA,NA,NA
High Point,24,9,15,0.375,-10.78,-7.58,6,11,5,5,4,10,1600.0,1677.0,965.0,582.0,1312.0,0.444,209.0,589.0,0.355,304.0,447.0,0.68,225.0,817.0,339.0,150.0,102.0,326.0,462.0,67.4,103.1,0.341,0.449,0.55,49.0,58.2,9.2,10.6,0.523,17.6,28.2,0.232,NA,NA,NA
Hofstra,23,13,10,0.565,-2.77,-2.94,8,6,7,3,5,6,1683.0,1679.0,925.0,618.0,1383.0,0.447,178.0,527.0,0.338,265.0,357.0,0.742,234.0,816.0,373.0,136.0,72.0,277.0,420.0,68.9,105.4,0.258,0.381,0.541,50.0,60.4,8.5,8.8,0.511,15.1,28.9,0.192,NA,NA,NA
Houston Christian,25,6,19,0.24,-16.72,-5.72,4,11,4,6,1,12,1776.0,2007.0,1005.0,740.0,1573.0,0.47,208.0,605.0,0.344,319.0,444.0,0.718,281.0,952.0,393.0,224.0,79.0,356.0,446.0,74.2,107.6,0.282,0.385,0.563,52.9,53.1,12.0,8.8,0.537,16.6,31.2,0.203,NA,NA,NA
Howard,5,1,4,0.2,-14.26,-2.51,0,0,1,1,0,0,363.0,424.0,200.0,156.0,333.0,0.468,49.0,137.0,0.358,63.0,101.0,0.624,60.0,198.0,98.0,41.0,15.0,44.0,97.0,73.1,115.8,0.303,0.411,0.556,52.8,62.8,11.2,9.4,0.542,10.4,30.6,0.189,NA,NA,NA
Idaho State,24,13,11,0.542,-8.39,-5.71,8,6,8,3,5,5,1637.0,1481.0,970.0,524.0,1297.0,0.404,140.0,409.0,0.342,293.0,428.0,0.685,203.0,712.0,234.0,173.0,45.0,304.0,496.0,66.2,92.2,0.33,0.315,0.494,45.3,44.7,10.8,5.9,0.458,16.8,24.7,0.226,NA,NA,NA
Idaho,22,1,21,0.045,-18.32,-2.91,1,17,1,9,0,11,1343.0,1682.0,890.0,588.0,1244.0,0.473,174.0,457.0,0.381,332.0,445.0,0.746,213.0,753.0,286.0,196.0,67.0,257.0,369.0,67.4,112.1,0.358,0.367,0.578,53.4,48.6,13.1,8.6,0.543,15.0,29.7,0.267,NA,NA,NA
Illinois-Chicago,22,9,13,0.409,-12.06,-7.42,6,10,7,4,2,9,1489.0,1591.0,890.0,587.0,1333.0,0.44,107.0,356.0,0.301,310.0,452.0,0.686,219.0,818.0,261.0,141.0,55.0,220.0,326.0,69.6,102.7,0.339,0.267,0.514,51.6,44.5,9.1,7.3,0.48,12.4,27.3,0.233,NA,NA,NA
Illinois State,25,7,18,0.28,-5.45,0.38,4,14,3,8,3,9,1799.0,1870.0,1015.0,692.0,1546.0,0.448,198.0,641.0,0.309,288.0,398.0,0.724,238.0,899.0,398.0,175.0,62.0,299.0,368.0,70.7,104.2,0.257,0.415,0.539,50.5,57.5,9.8,6.8,0.512,14.7,26.1,0.186,NA,NA,NA
Incarnate Word,22,8,14,0.364,-15.91,-8.33,5,9,5,7,3,6,1495.0,1578.0,885.0,586.0,1264.0,0.464,126.0,412.0,0.306,280.0,408.0,0.686,227.0,769.0,313.0,147.0,67.0,283.0,385.0,68.2,104.6,0.323,0.326,0.541,52.9,53.4,9.7,9.2,0.513,16.3,30.6,0.222,NA,NA,NA
Indiana State,25,15,10,0.6,2.04,1.91,11,7,9,3,5,6,1662.0,1645.0,1000.0,607.0,1347.0,0.451,174.0,512.0,0.34,257.0,368.0,0.698,212.0,832.0,332.0,129.0,66.0,367.0,444.0,66.8,98.6,0.273,0.38,0.54,51.1,54.7,7.7,7.4,0.515,19.4,26.5,0.191,NA,NA,NA
Purdue-Fort Wayne,23,8,15,0.348,-12.15,-8.63,6,14,5,6,3,9,1728.0,1809.0,955.0,650.0,1416.0,0.459,187.0,557.0,0.336,322.0,431.0,0.747,242.0,741.0,325.0,179.0,54.0,282.0,364.0,69.4,109.1,0.304,0.393,0.558,50.7,50.0,10.8,7.2,0.525,14.8,30.8,0.227,NA,NA,NA
IUPUI,18,8,10,0.444,-11.65,-7.03,7,9,4,5,4,5,1281.0,1364.0,720.0,493.0,1039.0,0.474,110.0,361.0,0.305,268.0,365.0,0.734,149.0,642.0,232.0,122.0,38.0,247.0,288.0,72.7,104.3,0.351,0.347,0.563,51.4,47.1,9.3,5.8,0.527,16.9,25.3,0.258,NA,NA,NA
Jackson State,18,12,6,0.667,-11.27,-14.05,11,0,6,0,5,5,1181.0,1131.0,730.0,385.0,978.0,0.394,84.0,277.0,0.303,277.0,402.0,0.689,171.0,631.0,174.0,119.0,58.0,283.0,334.0,70.5,87.9,0.411,0.283,0.484,48.8,45.2,9.2,8.2,0.437,19.5,26.5,0.283,NA,NA,NA
Jacksonville,24,11,13,0.458,-11.15,-6.74,5,9,7,5,4,8,1622.0,1668.0,965.0,615.0,1400.0,0.439,182.0,552.0,0.33,256.0,370.0,0.692,242.0,866.0,312.0,153.0,61.0,351.0,433.0,69.5,99.4,0.264,0.394,0.529,52.0,50.7,9.1,7.7,0.504,18.2,28.9,0.183,NA,NA,NA
James Madison,20,13,7,0.65,-0.11,-3.17,8,2,10,3,3,3,1562.0,1409.0,800.0,480.0,1165.0,0.412,170.0,540.0,0.315,279.0,374.0,0.746,212.0,741.0,265.0,119.0,64.0,321.0,397.0,72.4,97.3,0.321,0.464,0.525,49.8,55.2,8.2,9.0,0.485,19.3,28.7,0.239,NA,NA,NA
Kennesaw State,24,5,19,0.208,-14.15,-3.67,2,13,4,9,0,9,1571.0,1672.0,960.0,606.0,1341.0,0.452,142.0,448.0,0.317,318.0,440.0,0.723,185.0,814.0,250.0,166.0,58.0,306.0,417.0,69.7,99.9,0.328,0.334,0.539,50.0,41.3,9.9,7.0,0.505,16.5,23.6,0.237,NA,NA,NA
La Salle,25,9,16,0.36,-3.57,2.85,6,11,6,3,3,11,1702.0,1838.0,1005.0,645.0,1418.0,0.455,175.0,534.0,0.328,373.0,502.0,0.743,243.0,881.0,367.0,180.0,73.0,342.0,362.0,69.7,105.0,0.354,0.377,0.555,51.5,56.9,10.3,8.3,0.517,17.1,29.0,0.263,NA,NA,NA
Lamar,28,10,18,0.357,-13.1,-6.57,7,10,5,5,3,11,1843.0,2026.0,1130.0,747.0,1645.0,0.454,226.0,584.0,0.387,306.0,452.0,0.677,281.0,1030.0,420.0,195.0,92.0,394.0,474.0,69.8,102.7,0.275,0.355,0.545,51.6,56.2,9.9,7.9,0.523,17.5,28.7,0.186,NA,NA,NA
Lehigh,15,4,11,0.267,-12.85,-4.58,4,10,1,5,3,6,1025.0,1149.0,605.0,412.0,879.0,0.469,111.0,303.0,0.366,214.0,288.0,0.743,120.0,533.0,212.0,106.0,49.0,182.0,241.0,71.3,106.5,0.328,0.345,0.566,50.6,51.5,9.8,7.3,0.532,15.2,23.8,0.243,NA,NA,NA
Long Beach State,18,6,12,0.333,-8.5,-2.83,4,8,4,3,1,8,1328.0,1430.0,740.0,497.0,1159.0,0.429,151.0,441.0,0.342,285.0,405.0,0.704,222.0,710.0,250.0,136.0,53.0,242.0,351.0,74.2,104.1,0.349,0.381,0.529,53.0,50.3,9.9,7.6,0.494,15.2,31.5,0.246,NA,NA,NA
Longwood,29,12,17,0.414,-7.93,-6.4,10,10,8,5,4,11,1920.0,1966.0,1160.0,692.0,1539.0,0.45,212.0,680.0,0.312,370.0,509.0,0.727,252.0,967.0,342.0,183.0,97.0,394.0,494.0,66.3,102.2,0.331,0.442,0.552,50.3,49.4,9.5,9.9,0.519,18.1,27.0,0.24,NA,NA,NA
Louisiana-Monroe,26,7,19,0.269,-10.59,-5.9,5,13,5,8,2,10,1670.0,1792.0,1045.0,626.0,1432.0,0.437,191.0,523.0,0.365,349.0,487.0,0.717,274.0,972.0,328.0,169.0,76.0,375.0,395.0,67.7,101.4,0.34,0.365,0.539,55.1,52.4,9.6,8.5,0.504,18.4,31.9,0.244,NA,NA,NA
Louisiana Tech,32,24,8,0.75,6.63,-0.21,12,4,15,1,5,5,2339.0,2094.0,1280.0,755.0,1873.0,0.403,221.0,726.0,0.304,363.0,508.0,0.715,291.0,1122.0,383.0,194.0,103.0,436.0,578.0,70.6,92.7,0.271,0.388,0.495,47.8,50.7,8.6,8.8,0.462,17.1,24.4,0.194,NA,NA,NA
Loyola Marymount,22,13,9,0.591,5.55,4.05,7,5,8,3,4,5,1529.0,1496.0,885.0,526.0,1182.0,0.445,149.0,432.0,0.345,295.0,411.0,0.718,143.0,600.0,287.0,150.0,73.0,259.0,433.0,67.8,99.7,0.348,0.365,0.543,43.7,54.6,10.0,9.8,0.508,15.8,20.4,0.25,NA,NA,NA
Loyola (MD),17,6,11,0.353,-2.29,-3.47,4,10,3,4,3,7,1226.0,1206.0,710.0,421.0,981.0,0.429,126.0,363.0,0.347,238.0,328.0,0.726,154.0,573.0,216.0,137.0,51.0,234.0,332.0,68.4,99.3,0.334,0.37,0.53,47.3,51.3,11.3,7.4,0.493,17.1,25.6,0.243,NA,NA,NA
Maine,9,2,7,0.222,-15.66,-4.21,2,6,1,1,1,6,478.0,581.0,360.0,208.0,487.0,0.427,59.0,190.0,0.311,106.0,151.0,0.702,92.0,319.0,107.0,74.0,19.0,122.0,140.0,65.4,98.6,0.31,0.39,0.52,53.2,51.4,12.6,7.6,0.488,17.9,30.3,0.218,NA,NA,NA
Marist,21,12,9,0.571,-8.99,-8.8,10,8,6,3,6,5,1332.0,1336.0,850.0,460.0,1174.0,0.392,154.0,499.0,0.309,262.0,378.0,0.693,197.0,727.0,250.0,142.0,59.0,255.0,369.0,66.7,94.2,0.322,0.425,0.494,49.7,54.3,10.0,9.0,0.457,15.9,25.4,0.223,NA,NA,NA
Massachusetts-Lowell,23,11,12,0.478,-6.05,-3.61,7,8,3,4,6,6,1575.0,1631.0,920.0,556.0,1304.0,0.426,150.0,474.0,0.316,369.0,515.0,0.717,215.0,760.0,234.0,142.0,61.0,260.0,447.0,69.3,102.4,0.395,0.363,0.527,48.9,42.1,8.9,7.6,0.484,14.4,26.6,0.283,NA,NA,NA
McNeese State,24,10,14,0.417,-18.34,-11.46,4,11,7,5,3,8,1927.0,1722.0,960.0,635.0,1423.0,0.446,185.0,513.0,0.361,267.0,401.0,0.666,219.0,777.0,338.0,181.0,84.0,367.0,415.0,73.3,97.8,0.282,0.361,0.534,46.4,53.2,10.3,9.0,0.511,18.5,25.5,0.188,NA,NA,NA
Merrimack,18,9,9,0.5,-9.06,-8.67,9,9,6,3,3,6,1193.0,1200.0,725.0,425.0,1007.0,0.422,116.0,337.0,0.344,234.0,331.0,0.707,200.0,671.0,246.0,121.0,41.0,269.0,300.0,68.0,97.4,0.329,0.335,0.515,54.7,57.9,9.8,7.2,0.48,18.8,31.6,0.232,NA,NA,NA
Miami (OH),23,12,11,0.522,-2.67,-2.72,9,8,7,4,5,6,1663.0,1647.0,925.0,598.0,1335.0,0.448,196.0,550.0,0.356,255.0,360.0,0.708,226.0,809.0,316.0,125.0,85.0,282.0,376.0,67.4,105.6,0.27,0.412,0.547,50.3,52.8,8.0,10.3,0.521,15.8,28.3,0.191,NA,NA,NA
Mississippi Valley State,24,2,22,0.083,-38.17,-7.63,2,13,1,5,1,16,1364.0,2097.0,960.0,771.0,1592.0,0.484,207.0,578.0,0.358,348.0,518.0,0.672,322.0,1087.0,440.0,222.0,67.0,263.0,369.0,73.9,118.3,0.325,0.363,0.57,59.2,57.1,12.5,9.6,0.549,12.5,35.7,0.219,NA,NA,NA
Kansas City,24,11,13,0.458,-4.92,-2.67,7,7,8,3,2,8,1683.0,1502.0,960.0,484.0,1118.0,0.433,136.0,418.0,0.325,398.0,577.0,0.69,175.0,721.0,259.0,127.0,74.0,378.0,392.0,66.5,94.1,0.516,0.374,0.539,49.7,53.5,8.0,8.4,0.494,21.4,24.0,0.356,NA,NA,NA
Missouri State,24,17,7,0.708,5.16,-0.02,12,6,9,4,7,2,1762.0,1594.0,960.0,581.0,1418.0,0.41,164.0,503.0,0.326,268.0,390.0,0.687,198.0,768.0,250.0,135.0,60.0,246.0,400.0,68.7,96.7,0.275,0.355,0.497,46.4,43.0,8.2,7.3,0.468,13.3,22.1,0.189,NA,NA,NA
Monmouth,20,12,8,0.6,-5.88,-7.63,12,6,7,2,5,5,1521.0,1486.0,815.0,504.0,1200.0,0.42,159.0,484.0,0.329,319.0,461.0,0.692,220.0,792.0,280.0,131.0,85.0,317.0,418.0,74.5,98.0,0.384,0.403,0.524,51.4,55.6,8.6,10.6,0.486,18.3,28.5,0.266,NA,NA,NA
Montana State,23,13,10,0.565,-5.62,-4.62,8,6,5,3,6,6,1703.0,1655.0,935.0,554.0,1292.0,0.429,172.0,499.0,0.345,375.0,484.0,0.775,193.0,756.0,246.0,135.0,66.0,311.0,471.0,70.0,101.2,0.375,0.386,0.544,49.3,44.4,8.3,7.6,0.495,17.0,25.0,0.29,NA,NA,NA
Morgan State,22,14,8,0.636,-6.55,-11.24,7,5,5,5,7,2,1755.0,1606.0,880.0,533.0,1263.0,0.422,159.0,520.0,0.306,381.0,532.0,0.716,238.0,792.0,267.0,161.0,76.0,388.0,435.0,75.9,96.2,0.421,0.412,0.53,47.6,50.1,9.6,8.8,0.485,20.4,29.2,0.302,NA,NA,NA
Navy,18,15,3,0.833,1.02,-3.48,12,1,8,2,6,1,1287.0,1206.0,730.0,436.0,950.0,0.459,124.0,369.0,0.336,210.0,309.0,0.68,142.0,569.0,234.0,110.0,64.0,275.0,355.0,67.2,98.3,0.325,0.388,0.55,47.4,53.7,9.0,9.1,0.524,20.0,25.0,0.221,NA,NA,NA
Omaha,25,5,20,0.2,-12.73,-2.09,3,11,1,5,3,12,1683.0,1949.0,1000.0,698.0,1500.0,0.465,209.0,544.0,0.384,344.0,467.0,0.737,232.0,942.0,346.0,159.0,70.0,303.0,436.0,72.2,108.0,0.311,0.363,0.566,52.5,49.6,8.8,6.4,0.535,15.0,26.6,0.229,NA,NA,NA
Nevada-Las Vegas,27,12,15,0.444,-1.48,1.01,8,10,8,4,3,7,1875.0,1822.0,1080.0,618.0,1470.0,0.42,232.0,637.0,0.364,354.0,486.0,0.728,223.0,875.0,369.0,136.0,83.0,324.0,400.0,66.8,100.9,0.331,0.433,0.536,47.3,59.7,7.5,8.8,0.499,16.0,24.3,0.241,NA,NA,NA
New Hampshire,19,10,9,0.526,-8.2,-6.7,9,6,5,6,5,3,1278.0,1266.0,765.0,434.0,1011.0,0.429,122.0,355.0,0.344,276.0,386.0,0.715,139.0,665.0,182.0,101.0,68.0,237.0,358.0,67.7,97.8,0.382,0.351,0.53,48.5,41.9,7.8,9.5,0.49,16.6,21.7,0.273,NA,NA,NA
Niagara,20,9,11,0.45,-7.54,-6.99,7,9,5,3,3,7,1293.0,1304.0,800.0,453.0,1067.0,0.425,150.0,442.0,0.339,248.0,347.0,0.715,186.0,722.0,276.0,93.0,65.0,264.0,369.0,65.6,99.3,0.325,0.414,0.529,53.4,60.9,7.1,9.4,0.495,17.6,28.4,0.232,NA,NA,NA
Nicholls State,25,18,7,0.72,-5.21,-8.71,14,2,8,1,7,5,1960.0,1831.0,1010.0,644.0,1503.0,0.428,186.0,538.0,0.346,357.0,512.0,0.697,261.0,946.0,317.0,144.0,67.0,395.0,428.0,74.4,97.5,0.341,0.358,0.524,49.8,49.2,7.7,6.7,0.49,18.4,27.8,0.238,NA,NA,NA
NJIT,19,7,12,0.368,-9.75,-5.7,6,10,3,5,4,6,1256.0,1333.0,770.0,494.0,1065.0,0.464,127.0,383.0,0.332,218.0,313.0,0.696,175.0,707.0,241.0,88.0,65.0,274.0,363.0,68.1,101.7,0.294,0.36,0.549,54.3,48.8,6.7,9.3,0.523,18.4,29.0,0.205,NA,NA,NA
North Alabama,24,13,11,0.542,-10.05,-6.3,7,8,8,4,3,6,1756.0,1666.0,970.0,577.0,1378.0,0.419,199.0,583.0,0.341,313.0,454.0,0.689,206.0,840.0,253.0,140.0,70.0,341.0,417.0,71.3,96.4,0.329,0.423,0.523,47.3,43.8,8.1,7.9,0.491,17.6,23.4,0.227,NA,NA,NA
North Carolina A&T,21,11,10,0.524,-14.27,-8.06,7,1,5,4,5,6,1517.0,1523.0,845.0,550.0,1264.0,0.435,170.0,488.0,0.348,253.0,377.0,0.671,256.0,849.0,330.0,123.0,84.0,392.0,402.0,74.3,97.0,0.298,0.386,0.528,53.6,60.0,7.8,10.0,0.502,21.4,33.5,0.2,NA,NA,NA
Northern Arizona,22,6,16,0.273,-12.97,-1.61,4,10,1,7,4,7,1390.0,1640.0,885.0,583.0,1164.0,0.501,190.0,513.0,0.37,284.0,386.0,0.736,174.0,745.0,331.0,118.0,66.0,266.0,384.0,65.3,113.5,0.332,0.441,0.609,54.3,56.8,8.2,8.3,0.582,16.5,27.9,0.244,NA,NA,NA
Northern Colorado,22,11,11,0.5,-6.7,-4.22,6,8,6,5,4,5,1551.0,1519.0,885.0,562.0,1261.0,0.446,87.0,293.0,0.297,308.0,409.0,0.753,155.0,694.0,199.0,137.0,55.0,233.0,367.0,69.4,99.0,0.324,0.232,0.522,47.8,35.4,8.9,7.9,0.48,13.8,21.0,0.244,NA,NA,NA
Northern Illinois,19,3,16,0.158,-17.9,-2.8,2,12,2,7,1,9,1184.0,1471.0,765.0,511.0,1096.0,0.466,177.0,454.0,0.39,272.0,370.0,0.735,201.0,704.0,300.0,115.0,58.0,217.0,300.0,67.4,114.1,0.338,0.414,0.578,50.7,58.7,8.9,7.1,0.547,14.6,31.3,0.248,NA,NA,NA
Northwestern State,29,11,18,0.379,-13.48,-4.94,9,7,6,4,4,12,2106.0,2312.0,1170.0,843.0,1783.0,0.473,201.0,623.0,0.323,425.0,620.0,0.685,335.0,1148.0,467.0,215.0,90.0,391.0,485.0,73.4,107.6,0.348,0.349,0.556,52.7,55.4,10.0,7.6,0.529,15.8,31.3,0.238,NA,NA,NA
Oakland,30,12,18,0.4,-9.33,-2.8,10,10,5,4,6,11,2240.0,2436.0,1240.0,919.0,1937.0,0.474,309.0,828.0,0.373,289.0,412.0,0.701,358.0,1167.0,630.0,189.0,110.0,410.0,542.0,70.6,111.3,0.213,0.427,0.571,52.5,68.6,8.6,10.2,0.554,16.1,33.6,0.149,NA,NA,NA
Pacific,18,9,9,0.5,2.64,5.23,6,7,6,2,3,6,1256.0,1272.0,735.0,444.0,1017.0,0.437,145.0,424.0,0.342,239.0,328.0,0.729,134.0,582.0,223.0,83.0,52.0,230.0,308.0,69.1,100.2,0.323,0.417,0.542,48.3,50.2,6.5,6.6,0.508,16.4,23.3,0.235,NA,NA,NA
Penn State,25,11,14,0.44,13.53,13.89,7,12,7,5,3,8,1816.0,1825.0,1010.0,649.0,1398.0,0.464,185.0,537.0,0.345,342.0,469.0,0.729,200.0,851.0,363.0,139.0,106.0,347.0,432.0,69.7,103.8,0.335,0.384,0.563,48.2,55.9,7.9,11.7,0.53,17.6,24.8,0.245,NA,NA,NA
Pepperdine,27,15,12,0.556,5.65,5.01,7,6,7,5,3,5,2076.0,1988.0,1100.0,707.0,1616.0,0.438,171.0,608.0,0.281,403.0,549.0,0.734,257.0,948.0,373.0,180.0,53.0,366.0,518.0,72.2,100.1,0.34,0.376,0.53,50.0,52.8,9.1,5.1,0.49,16.3,26.0,0.249,NA,NA,NA
Portland State,22,9,13,0.409,-6.33,-4.66,6,8,7,6,2,6,1512.0,1463.0,885.0,498.0,1140.0,0.437,139.0,383.0,0.363,328.0,475.0,0.691,163.0,762.0,273.0,125.0,64.0,360.0,418.0,70.6,93.7,0.417,0.336,0.536,47.8,54.8,8.0,7.8,0.498,20.9,23.0,0.288,NA,NA,NA
Portland,21,6,15,0.286,-12.58,5.08,0,11,5,8,1,6,1459.0,1748.0,845.0,661.0,1315.0,0.503,204.0,544.0,0.375,222.0,298.0,0.745,213.0,814.0,405.0,137.0,91.0,299.0,402.0,73.0,113.3,0.227,0.414,0.6,57.6,61.3,8.9,12.4,0.58,17.0,31.6,0.169,NA,NA,NA
Presbyterian,22,7,15,0.318,-13.96,-9.0,5,12,5,6,2,9,1411.0,1476.0,885.0,506.0,1106.0,0.458,138.0,399.0,0.346,326.0,465.0,0.701,184.0,703.0,254.0,156.0,81.0,331.0,411.0,66.8,99.9,0.42,0.361,0.556,48.8,50.2,10.6,10.4,0.52,20.0,27.3,0.295,NA,NA,NA
Quinnipiac,22,9,13,0.409,-9.1,-7.6,7,10,8,5,1,5,1485.0,1518.0,895.0,531.0,1362.0,0.39,141.0,469.0,0.301,315.0,445.0,0.708,240.0,873.0,270.0,158.0,87.0,277.0,403.0,72.0,94.2,0.327,0.344,0.482,52.4,50.8,9.8,11.8,0.442,15.0,27.8,0.231,NA,NA,NA
Rice,28,15,13,0.536,-3.73,-1.49,6,10,9,3,3,9,2068.0,2062.0,1120.0,790.0,1767.0,0.447,217.0,613.0,0.354,265.0,378.0,0.701,265.0,982.0,411.0,216.0,97.0,350.0,447.0,72.5,101.6,0.214,0.347,0.53,48.7,52.0,10.6,11.3,0.508,15.2,25.6,0.15,NA,NA,NA
Richmond,23,14,9,0.609,9.04,5.0,6,5,6,4,5,3,1717.0,1587.0,920.0,592.0,1284.0,0.461,148.0,468.0,0.316,255.0,366.0,0.697,211.0,806.0,276.0,120.0,61.0,353.0,352.0,69.6,99.1,0.285,0.364,0.544,53.8,46.6,7.5,7.3,0.519,19.5,28.2,0.199,NA,NA,NA
Rider,23,6,17,0.261,-12.24,-5.76,5,13,1,8,4,8,1553.0,1702.0,925.0,601.0,1299.0,0.463,184.0,521.0,0.353,316.0,468.0,0.675,204.0,785.0,322.0,148.0,73.0,273.0,395.0,68.6,107.2,0.36,0.401,0.559,50.6,53.6,9.3,8.0,0.533,15.2,26.7,0.243,NA,NA,NA
